,symbol,name,currency,exchange,mic_code,country,type
31480,AACG,ATA Creativity Global,USD,NASDAQ,XNMS,United States,Depositary Receipt
31481,AACI,Armada Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
31482,AACIU,Armada Acquisition Corp. I Unit,USD,NASDAQ,XNMS,United States,Common Stock
31483,AACIW,Armada Acquisition Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
31484,AACOU,Advancit Acquisition Corp. I,USD,NASDAQ,XNCM,United States,Common Stock
31496,AADI,"Aadi Bioscience, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
31542,AAL,American Airlines Group Inc,USD,NASDAQ,XNGS,United States,Common Stock
31561,AAME,Atlantic American Corp,USD,NASDAQ,XNMS,United States,Common Stock
31576,AAOI,Applied Optoelectronics Inc,USD,NASDAQ,XNMS,United States,Common Stock
31577,AAON,AAON Inc,USD,NASDAQ,XNGS,United States,Common Stock
31587,AAPL,Apple Inc,USD,NASDAQ,XNGS,United States,Common Stock
31635,AATC,Autoscope Technologies Corporation,USD,NASDAQ,XNCM,United States,Common Stock
31662,AAWW,Atlas Air Worldwide Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
31741,ABCB,Ameris Bancorp,USD,NASDAQ,XNGS,United States,Common Stock
31749,ABCL,AbCellera Biologics Inc,USD,NASDAQ,XNGS,United States,Common Stock
31750,ABCM,Abcam PLC,USD,NASDAQ,XNGS,United States,American Depositary Receipt
31775,ABEO,Abeona Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
31796,ABGI,ABG Acquisition Corp. I,USD,NASDAQ,XNCM,United States,Common Stock
31816,ABIO,ARCA biopharma Inc,USD,NASDAQ,XNCM,United States,Common Stock
31838,ABMD,ABIOMED Inc,USD,NASDAQ,XNGS,United States,Common Stock
31855,ABNB,"Airbnb, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
31872,ABOS,"Acumen Pharmaceuticals, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
31873,ABP,2,USD,NASDAQ,XNMS,United States,Common Stock
31907,ABSI,Absci Corporation,USD,NASDAQ,XNGS,United States,Common Stock
31915,ABST,Absolute Software Corporation,USD,NASDAQ,XNGS,United States,Common Stock
31934,ABUS,Arbutus Biopharma Corp,USD,NASDAQ,XNGS,United States,Common Stock
31937,ABVC,American BriVision (Holding) Corporation,USD,NASDAQ,XNCM,United States,Common Stock
31981,ACAB,Atlantic Coastal Acquisition Corp. II,USD,NASDAQ,XNMS,United States,Common Stock
31982,ACABU,Atlantic Coastal Acquisition Corp II,USD,NASDAQ,XNMS,United States,Unit
31983,ACABW,Atlantic Coastal Acquisition Corp. II,USD,NASDAQ,XNMS,United States,Common Stock
31984,ACACU,Acri Capital Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
31985,ACACW,Acri Capital Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
31987,ACAD,ACADIA Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
31994,ACAH,Atlantic Coastal Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
31997,ACAHU,Atlantic Coastal Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
32059,ACAX,Alset Capital Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32060,ACAXR,Alset Capital Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32061,ACAXU,Alset Capital Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
32062,ACAXW,Alset Capital Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32067,ACB,Aurora Cannabis Inc,USD,NASDAQ,XNGS,United States,Common Stock
32068,ACBA,Ace Global Business Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
32069,ACBAU,Ace Global Business Acquisition Limited,USD,NASDAQ,XNCM,United States,Unit
32070,ACBAW,Ace Global Business Acquisition Limited,USD,NASDAQ,XNCM,United States,Common Stock
32075,ACBI,Atlantic Capital Bancshares Inc,USD,NASDAQ,XNGS,United States,Common Stock
32088,ACCD,Accolade Inc,USD,NASDAQ,XNGS,United States,Common Stock
32109,ACDC,ProFrac Holding Corp,USD,NASDAQ,XNGS,United States,Common Stock
32110,ACDCW,ProFrac Holding Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32135,ACER,Acer Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
32138,ACET,"Adicet Bio, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32139,ACEV,ACE Convergence Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock
32152,ACGL,Arch Capital Group Ltd,USD,NASDAQ,XNGS,United States,Common Stock
32154,ACGLN,Arch Capital Group Ltd.,USD,NASDAQ,XNGS,United States,Common Stock
32155,ACGLO,Arch Capital Group Ltd,USD,NASDAQ,XNGS,United States,Preferred Stock
32156,ACGN,"Idera Pharmaceuticals, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32161,ACHC,Acadia Healthcare Co Inc,USD,NASDAQ,XNGS,United States,Common Stock
32165,ACHL,Achilles Therapeutics plc,USD,NASDAQ,XNGS,United States,Common Stock
32168,ACHV,Achieve Life Sciences Inc,USD,NASDAQ,XNCM,United States,Common Stock
32178,ACIU,AC Immune SA,USD,NASDAQ,XNMS,United States,Common Stock
32180,ACIW,ACI Worldwide Inc,USD,NASDAQ,XNGS,United States,Common Stock
32203,ACLS,Axcelis Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock
32206,ACLX,"Arcellx, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
32214,ACMR,ACM Research Inc,USD,NASDAQ,XNMS,United States,Common Stock
32219,ACNB,ACNB Corp,USD,NASDAQ,XNCM,United States,Common Stock
32227,ACNT,Ascent Industries Co.,USD,NASDAQ,XNMS,United States,Common Stock
32234,ACON,"Aclarion, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32235,ACONW,"Aclarion, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32239,ACOR,Acorda Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
32256,ACQR,Independence Holdings Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32257,ACQRU,Independence Holdings Corp.,USD,NASDAQ,XNCM,United States,Unit
32289,ACRS,Aclaris Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
32291,ACRV,"Acrivon Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32292,ACRX,AcelRx Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock
32307,ACST,Acasti Pharma Inc,USD,NASDAQ,XNCM,United States,Common Stock
32316,ACTG,Acacia Research Corp,USD,NASDAQ,XNGS,United States,Common Stock
32332,ACVA,ACV Auctions Inc.,USD,NASDAQ,XNGS,United States,Common Stock
32351,ACXP,"Acurx Pharmaceuticals, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32374,ADAG,Adagene Inc.,USD,NASDAQ,XNMS,United States,Common Stock
32375,ADAL,Anthemis Digital Acquisitions I Corp,USD,NASDAQ,XNMS,United States,Common Stock
32376,ADALU,Anthemis Digital Acquisitions I Corp,USD,NASDAQ,XNMS,United States,Unit
32377,ADALW,Anthemis Digital Acquisitions I Corp,USD,NASDAQ,XNMS,United States,Common Stock
32388,ADAP,Adaptimmune Therapeutics Plc,USD,NASDAQ,XNGS,United States,Depositary Receipt
32403,ADBE,Adobe Inc,USD,NASDAQ,XNGS,United States,Common Stock
32426,ADD,Color Star Technology Co. Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
32451,ADEA,Adeia Inc.,USD,NASDAQ,XNGS,United States,Common Stock
32459,ADERU,26 Capital Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
32460,ADERW,26 Capital Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32461,ADES,ADES International Holding PLC,USD,NASDAQ,XNMS,United States,Common Stock
32482,ADGI,"Adagio Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32501,ADI,Analog Devices Inc,USD,NASDAQ,XNGS,United States,Common Stock
32511,ADIL,Adial Pharmaceuticals Inc,USD,NASDAQ,XNCM,United States,Common Stock
32512,ADILW,"Adial Pharmaceuticals, Inc. WT EXP 073123",USD,NASDAQ,XNCM,United States,Common Stock
32546,ADMA,ADMA Biologics Inc,USD,NASDAQ,XNMS,United States,Common Stock
32557,ADMP,Adamis Pharmaceuticals Corp,USD,NASDAQ,XNCM,United States,Common Stock
32566,ADN,"Advent Technologies Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32578,ADNWW,"Advent Technologies Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32582,ADOC,Edoc Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32583,ADOCR,Edoc Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32584,ADOCW,Edoc Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32595,ADP,Automatic Data Processing Inc,USD,NASDAQ,XNGS,United States,Common Stock
32603,ADPT,Adaptive Biotechnologies Corp,USD,NASDAQ,XNGS,United States,Common Stock
32642,ADSE,ADS-TEC Energy PLC,USD,NASDAQ,XNCM,United States,Common Stock
32643,ADSEW,ADS-TEC Energy PLC,USD,NASDAQ,XNMS,United States,Common Stock
32646,ADSK,Autodesk Inc,USD,NASDAQ,XNGS,United States,Common Stock
32662,ADTH,"AdTheorent Holding Company, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32663,ADTHW,"AdTheorent Holding Company, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32667,ADTN,ADTRAN Inc,USD,NASDAQ,XNGS,United States,Common Stock
32670,ADTX,Aditx Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
32672,ADUS,Addus HomeCare Corp,USD,NASDAQ,XNGS,United States,Common Stock
32678,ADV,Advantage Solutions Inc,USD,NASDAQ,XNGS,United States,Common Stock
32696,ADVM,Adverum Biotechnologies Inc,USD,NASDAQ,XNMS,United States,Common Stock
32703,ADVWW,Advantage Solutions Inc.,USD,NASDAQ,XNGS,United States,Common Stock
32717,ADXN,Addex Therapeutics Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt
32720,ADXS,Advaxis Inc,USD,NASDAQ,XNGS,United States,Common Stock
32750,AEAC,Authentic Equity Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32751,AEACU,Authentic Equity Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
32752,AEACW,Authentic Equity Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32753,AEAE,AltEnergy Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32754,AEAEU,AltEnergy Acquisition Corp.,USD,NASDAQ,XNMS,United States,Unit
32755,AEAEW,AltEnergy Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32801,AEHA,Aesther Healthcare Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32802,AEHAW,Aesther Healthcare Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
32803,AEHL,Antelope Enterprise Holdings Limited,USD,NASDAQ,XNCM,United States,Common Stock
32804,AEHR,Aehr Test Systems,USD,NASDAQ,XNCM,United States,Common Stock
32806,AEI,Alset EHome International Inc.,USD,NASDAQ,XNCM,United States,Common Stock
32812,AEIS,Advanced Energy Industries Inc,USD,NASDAQ,XNGS,United States,Common Stock
32824,AEMD,Aethlon Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock
32844,AEON,"AEON Biopharma, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32849,AEP,American Electric Power Co Inc,USD,NASDAQ,XNGS,United States,Common Stock
32859,AEPPZ,"American Electric Power Company, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
32866,AERC,"AeroClean Technologies, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32908,AEY,ADDvantage Technologies Group Inc,USD,NASDAQ,XNCM,United States,Common Stock
32909,AEYE,AudioEye Inc,USD,NASDAQ,XNCM,United States,Common Stock
32913,AEZS,Aeterna Zentaris Inc,USD,NASDAQ,XNCM,United States,Common Stock
32928,AFAQ,AF Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32929,AFAQU,AF Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
32930,AFAQW,AF Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
32931,AFAR,Aura FAT Projects Acquisition Corp,USD,NASDAQ,XNMS,United States,Common Stock
32932,AFARU,Aura FAT Projects Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
32933,AFARW,Aura FAT Projects Acquisition Corp,USD,NASDAQ,XNGS,United States,Common Stock
32935,AFBI,"Affinity Bancshares, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
32940,AFCG,"AFC Gamma, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
32981,AFIB,"Acutus Medical, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
33002,AFMD,Affimed NV,USD,NASDAQ,XNMS,United States,Common Stock
33030,AFRI,Forafric Global PLC,USD,NASDAQ,XNCM,United States,Common Stock
33031,AFRIW,Forafric Global PLC,USD,NASDAQ,XNMS,United States,Common Stock
33033,AFRM,"Affirm Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
33072,AFYA,Afya Ltd,USD,NASDAQ,XNGS,United States,Common Stock
33096,AGAE,Allied Gaming & Entertainment Inc.,USD,NASDAQ,XNCM,United States,Common Stock
33110,AGBA,Agba Acquisition Ltd,USD,NASDAQ,XNCM,United States,Common Stock
33111,AGBAW,AGBA Group Holding Limited,USD,NASDAQ,XNCM,United States,Common Stock
33133,AGEN,Agenus Inc,USD,NASDAQ,XNCM,United States,Common Stock
33145,AGFS,AgroFresh Solutions Inc,USD,NASDAQ,XNGS,United States,Common Stock
33147,AGFY,Agrify Corporation,USD,NASDAQ,XNCM,United States,Common Stock
33158,AGGR,Agile Growth Corp.,USD,NASDAQ,XNCM,United States,Common Stock
33159,AGGRU,Agile Growth Corp.,USD,NASDAQ,XNCM,United States,Unit
33179,AGIL,"AgileThought, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
33181,AGILW,"AgileThought, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
33183,AGIO,Agios Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
33198,AGLE,Aeglea BioTherapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
33212,AGMH,AGM Group Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
33225,AGNC,AGNC Investment Corp,USD,NASDAQ,XNGS,United States,REIT
33227,AGNCL,"AGNC Investment Corp. - Depositary Shares Each Representing a 1/1,000th Interest in a Share of 7.75% Series G Fixed-Rate Reset Cumulative Redeemable Preferred S",USD,NASDAQ,XNGS,United States,Common Stock
33228,AGNCM,AGNC Investment Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
33229,AGNCN,AGNC Investment Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
33230,AGNCO,AGNC Investment Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
33231,AGNCP,AGNC Investment Corp,USD,NASDAQ,XNGS,United States,Preferred Stock
33255,AGRI,"AgriFORCE Growing Systems, Ltd.",USD,NASDAQ,XNCM,United States,Common Stock
33262,AGRIW,AgriFORCE Growing Systems Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
33277,AGRX,Agile Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
33317,AGYS,Agilysys Inc,USD,NASDAQ,XNGS,United States,Common Stock
33338,AHCO,AdaptHealth Corp,USD,NASDAQ,XNCM,United States,Common Stock
33356,AHG,599855,USD,NASDAQ,XNMS,United States,Depositary Receipt
33363,AHI,Avadim Health Inc,USD,NASDAQ,XNCM,United States,Common Stock
33403,AHPA,Avista Public Acquisition Corp. II,USD,NASDAQ,XNCM,United States,Common Stock
33404,AHPI,Allied Healthcare Products Inc,USD,NASDAQ,XNCM,United States,Common Stock
33410,AHRN,Ahren Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
33411,AHRNU,Ahren Acquisition Corp. Unit,USD,NASDAQ,XNMS,United States,Unit
33412,AHRNW,Ahren Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock
33465,AIB,AIB Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
33466,AIBBR,AIB Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
33467,AIBBU,AIB Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit
33499,AIH,Aesthetic Medical International Holdings Group Ltd,USD,NASDAQ,XNMS,United States,Depositary Receipt
33500,AIHS,Senmiao Technology Ltd,USD,NASDAQ,XNCM,United States,Common Stock
33507,AIKI,AIkido Pharma Inc,USD,NASDAQ,XNCM,United States,Common Stock
33533,AIMAU,Aimfinity Investment Corp. I,USD,NASDAQ,XNMS,United States,Common Stock
33534,AIMAW,Aimfinity Investment Corp. I,USD,NASDAQ,XNGS,United States,Common Stock
33535,AIMBU,Aimfinity Investment Corp. I - Subunit,USD,NASDAQ,XNMS,United States,Common Stock
33536,AIMC,Altra Industrial Motion Corp,USD,NASDAQ,XNGS,United States,Common Stock
33539,AIMD,"Ainos, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
33540,AIMDW,"Ainos, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
33572,AIP,"Arteris, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
33608,AIRG,Airgain Inc,USD,NASDAQ,XNCM,United States,Common Stock
33615,AIRS,"AirSculpt Technologies, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
33617,AIRT,Air T Inc,USD,NASDAQ,XNMS,United States,Common Stock
33620,AIRTP,Air T Funding,USD,NASDAQ,XNMS,United States,Preferred Stock
33746,AKAM,Akamai Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock
33747,AKAN,Akanda Corp.,USD,NASDAQ,XNCM,United States,Common Stock
33754,AKBA,Akebia Therapeutics Inc,USD,NASDAQ,XNMS,United States,Common Stock
33792,AKIC,Sports Ventures Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
33794,AKICU,Sports Ventures Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
33795,AKICW,Sports Ventures Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
33800,AKLI,Akili Inc,USD,NASDAQ,XNCM,United States,Common Stock
33837,AKRO,Akero Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
33865,AKTS,Akoustis Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock
33866,AKTX,Akari Therapeutics PLC,USD,NASDAQ,XNCM,United States,Depositary Receipt
33868,AKU,Akumin Inc.,USD,NASDAQ,XNCM,United States,Common Stock
33880,AKYA,"Akoya Biosciences, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
33938,ALAR,Alarum Technologies Ltd.,USD,NASDAQ,XNMS,United States,Common Stock
33975,ALBO,Albireo Pharma Inc,USD,NASDAQ,XNCM,United States,Common Stock
33984,ALBT,Avalon GloboCare Corp.,USD,NASDAQ,XNCM,United States,Common Stock
34013,ALCO,Alico Inc,USD,NASDAQ,XNGS,United States,Common Stock
34058,ALDX,Aldeyra Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
34067,ALEC,Alector Inc,USD,NASDAQ,XNGS,United States,Common Stock
34148,ALGM,Allegro MicroSystems Inc,USD,NASDAQ,XNGS,United States,Common Stock
34150,ALGN,Align Technology Inc,USD,NASDAQ,XNGS,United States,Common Stock
34155,ALGS,Aligos Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
34157,ALGT,Allegiant Travel Co,USD,NASDAQ,XNGS,United States,Common Stock
34163,ALHC,"Alignment Healthcare, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
34202,ALIM,Alimera Sciences Inc,USD,NASDAQ,XNMS,United States,Common Stock
34225,ALJJ,ALJ Regional Holdings Inc,USD,NASDAQ,XNMS,United States,Common Stock
34258,ALKS,Alkermes PLC,USD,NASDAQ,XNGS,United States,Common Stock
34259,ALKT,"Alkami Technology, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
34296,ALLK,Allakos Inc,USD,NASDAQ,XNGS,United States,Common Stock
34299,ALLO,Allogene Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
34302,ALLR,"Allarity Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
34307,ALLT,Allot Ltd,USD,NASDAQ,XNGS,United States,Common Stock
34386,ALNY,Alnylam Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
34398,ALOR,ALSP Orchid Acquisition Corporation I,USD,NASDAQ,XNMS,United States,Common Stock
34401,ALORU,ALSP Orchid Acquisition Corporation I Unit,USD,NASDAQ,XNMS,United States,Unit
34402,ALORW,ALSP Orchid Acquisition Corporation I,USD,NASDAQ,XNMS,United States,Common Stock
34405,ALOT,AstroNova Inc,USD,NASDAQ,XNMS,United States,Common Stock
34407,ALPA,Alpha Healthcare Acquisition Corp. III,USD,NASDAQ,XNCM,United States,Common Stock
34416,ALPAU,Alpha Healthcare Acquisition Corp. III,USD,NASDAQ,XNCM,United States,Unit
34446,ALPN,Alpine Immune Sciences Inc,USD,NASDAQ,XNMS,United States,Common Stock
34450,ALPP,Alpine 4 Technologies Ltd.,USD,NASDAQ,XNCM,United States,Common Stock
34455,ALPS,"Alpine Summit Energy Partners, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
34468,ALR,AlerisLife Inc.,USD,NASDAQ,XNCM,United States,Common Stock
34478,ALRM,Alarm.com Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock
34479,ALRN,Aileron Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock
34485,ALRS,Alerus Financial Corp,USD,NASDAQ,XNCM,United States,Common Stock
34494,ALSA,Alpha Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
34496,ALSAR,Alpha Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
34498,ALSAU,Alpha Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Unit
34499,ALSAW,Alpha Star Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock
34522,ALT,Altimmune Inc,USD,NASDAQ,XNMS,United States,Common Stock
34549,ALTI,Cartesian Growth Corporation,USD,NASDAQ,XNMS,United States,Common Stock
34551,ALTIW,"Alvarium Tiedemann Holdings, Inc.",USD,NASDAQ,XNMS,United States,Common Stock
34555,ALTO,"Alto Ingredients, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
34561,ALTR,Altair Engineering Inc,USD,NASDAQ,XNGS,United States,Common Stock
34568,ALTU,Altitude Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
34571,ALTUU,Altitude Acquisition Corp.,USD,NASDAQ,XNCM,United States,Unit
34573,ALTUW,Altitude Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock
34624,ALVO,Alvotech,USD,NASDAQ,XNMS,United States,Common Stock
34626,ALVOW,Alvotech,USD,NASDAQ,XNMS,United States,Common Stock
34627,ALVR,"AlloVir, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
34643,ALXO,ALX Oncology Holdings Inc.,USD,NASDAQ,XNGS,United States,Common Stock
34648,ALYA,Alithya Group Inc,USD,NASDAQ,XNCM,United States,Common Stock
34657,ALZN,"Alzamend Neuro, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
34694,AMAL,Amalgamated Bank,USD,NASDAQ,XNMS,United States,Common Stock
34705,AMAO,American Acquisition Opportunity Inc.,USD,NASDAQ,XNCM,United States,Common Stock
34706,AMAOU,American Acquisition Opportunity Inc.,USD,NASDAQ,XNCM,United States,Unit
34707,AMAOW,American Acquisition Opportunity Inc.,USD,NASDAQ,XNCM,United States,Common Stock
34723,AMAT,Applied Materials Inc,USD,NASDAQ,XNGS,United States,Common Stock
34735,AMBA,Ambarella Inc,USD,NASDAQ,XNGS,United States,Common Stock
34781,AMCI,AMCI Acquisition Corp,USD,NASDAQ,XNCM,United States,Common Stock
34782,AMCIU,AMCI Acquisition Corp,USD,NASDAQ,XNCM,United States,Unit
34789,AMCX,AMC Networks Inc,USD,NASDAQ,XNGS,United States,Common Stock
34795,AMD,Advanced Micro Devices Inc,USD,NASDAQ,XNGS,United States,Common Stock
34825,AMED,Amedisys Inc,USD,NASDAQ,XNGS,United States,Common Stock
34828,AMEH,Apollo Medical Holdings Inc,USD,NASDAQ,XNCM,United States,Common Stock
34855,AMGN,Amgen Inc,USD,NASDAQ,XNGS,United States,Common Stock
34903,AMKR,Amkor Technology Inc,USD,NASDAQ,XNGS,United States,Common Stock
34913,AMLI,AMERICAN LITHIUM CORP,USD,NASDAQ,XNGS,United States,Common Stock
34918,AMLX,"Amylyx Pharmaceuticals, Inc.",USD,NASDAQ,XNGS,United States,Common Stock
34940,AMNB,American National Bankshares Inc,USD,NASDAQ,XNGS,United States,Common Stock
34961,AMOT,Allied Motion Technologies Inc,USD,NASDAQ,XNMS,United States,Common Stock
34980,AMPG,Amplitech Group Inc.,USD,NASDAQ,XNCM,United States,Common Stock
34981,AMPGW,"AmpliTech Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
34982,AMPH,Amphastar Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock
34984,AMPL,"Amplitude, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
35003,AMRK,A-Mark Precious Metals Inc,USD,NASDAQ,XNGS,United States,Common Stock
35005,AMRN,Amarin Corp PLC,USD,NASDAQ,XNMS,United States,Depositary Receipt
35010,AMRS,Amyris Inc,USD,NASDAQ,XNGS,United States,Common Stock
35029,AMSC,American Superconductor Corp,USD,NASDAQ,XNGS,United States,Common Stock
35033,AMSF,AMERISAFE Inc,USD,NASDAQ,XNGS,United States,Common Stock
35038,AMST,Amesite Operating Co,USD,NASDAQ,XNCM,United States,Common Stock
35040,AMSWA,American Software Inc-GA,USD,NASDAQ,XNGS,United States,Common Stock
35046,AMTB,Amerant Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock
35049,AMTI,Applied Molecular Transport Inc.,USD,NASDAQ,XNGS,United States,Common Stock
35052,AMTX,Aemetis Inc,USD,NASDAQ,XNMS,United States,Common Stock
35057,AMV,Atlis Motor Vehicles Inc,USD,NASDAQ,XNMS,United States,Common Stock
35060,AMWD,American Woodmark Corp,USD,NASDAQ,XNGS,United States,Common Stock
35076,AMYT,Amryt Pharma plc,USD,NASDAQ,XNGS,United States,Common Stock
35090,AMZN,Amazon.com Inc,USD,NASDAQ,XNGS,United States,Common Stock
35121,ANAB,AnaptysBio Inc,USD,NASDAQ,XNGS,United States,Common Stock
35159,ANDE,Andersons Inc-The,USD,NASDAQ,XNGS,United States,Common Stock
35180,ANEB,"Anebulo Pharmaceuticals, Inc.",USD,NASDAQ,XNCM,United States,Common Stock
35207,ANGH,Anghami Inc.,USD,NASDAQ,XNMS,United States,Common Stock
35208,ANGHW,Anghami Inc.,USD,NASDAQ,XNMS,United States,Common Stock
35209,ANGI,ANGI Homeservices Inc,USD,NASDAQ,XNGS,United States,Common Stock
35211,ANGN,Angion Biomedica Corp.,USD,NASDAQ,XNGS,United States,Common Stock
35212,ANGO,AngioDynamics Inc,USD,NASDAQ,XNGS,United States,Common Stock
35226,ANIK,Anika Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock
35233,ANIP,ANI Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock
35234,ANIX,Anixa Biosciences Inc,USD,NASDAQ,XNCM,United States,Common Stock
