,symbol,name,currency,exchange,mic_code,country,type
35547,APETF,ALPHA METAVERSE TECHNOLOGIES INC.,USD,OTC,Pink,United States,Common Stock
35551,APEUF,Atlas Engineered Products Ltd.,USD,OTC,Pink,United States,Common Stock
35566,APGI,American Power Group Corp.,USD,OTC,Pink,United States,Common Stock
35567,APGMF,Applied Graphene Materials PLC,USD,OTC,Pink,United States,Common Stock
35573,APGOF,Apollo Silver Corp.,USD,OTC,Pink,United States,Common Stock
35574,APGT,"APPGATE, INC.",USD,OTC,Pink,United States,Common Stock
35580,APHE,Alpha Energy Inc.,USD,OTC,Pink,United States,Common Stock
35581,APHLF,Alpha Lithium Corporation,USD,OTC,Pink,United States,Common Stock
35582,APHP,American Picture House Corporation,USD,OTC,Pink,United States,Common Stock
35583,APHTF,Alphinat Inc.,USD,OTC,Pink,United States,Common Stock
35603,APLIF,Appili Therapeutics Inc.,USD,OTC,Pink,United States,Common Stock
35606,APLN,"AE Holding I, Inc.",USD,OTC,Grey,United States,Common Stock
35608,APLO,"Apollo Bancorp, Inc.",USD,OTC,Pink,United States,Common Stock
35613,APLUF,APPLUS SVCS S A,USD,OTC,Pink,United States,Common Stock
35615,APLVF,AP Alternative Assets L P,USD,OTC,Pink,United States,Common Stock
35625,APMCF,Morien Resources Corp.,USD,OTC,Grey,United States,Common Stock
35626,APMFF,Eagle Graphite Inc.,USD,OTC,Grey,United States,Common Stock
35635,APNHF,Aspen Pharmacare Holdings plc,USD,OTC,Pink,United States,Common Stock
35636,APNHY,Aspen Pharmacare Holdings plc,USD,OTC,Pink,United States,American Depositary Receipt
35657,APPB,Applied Biosciences Corp.,USD,OTC,OTCQB,United States,Common Stock
35658,APPCF,Apac Resources Ltd,USD,OTC,Grey,United States,Common Stock
35659,APPEF,Appen Limited,USD,OTC,Pink,United States,Common Stock
35666,APPM,"Apparel Manufacturing Associates, Inc.",USD,OTC,Grey,United States,Common Stock
35672,APPZ,Monster Arts Inc.,USD,OTC,Pink,United States,Common Stock
35674,APQT,Appliqate Inc.,USD,OTC,Pink,United States,Common Stock
35680,APRAF,Goldstrike Resources Ltd.,USD,OTC,Grey,United States,Common Stock
35682,APRM,American Pacific Rim Commerce Group,USD,OTC,Grey,United States,Common Stock
35685,APRO,"Allegiant Professional Business Services, Inc.",USD,OTC,Pink,United States,Common Stock
35686,APRU,"Apple Rush Co., Inc.",USD,OTC,Pink,United States,Common Stock
35691,APSI,Aqua Power Systems Inc.,USD,OTC,Pink,United States,Common Stock
35694,APTCF,Advanced Proteome Therapeutics Corp.,USD,OTC,Grey,United States,Common Stock
35699,APTL,Alaska Power & Telephone Co.,USD,OTC,Pink,United States,Common Stock
35705,APTPF,"Airports of Thailand Public Co., Ltd.",USD,OTC,Pink,United States,Common Stock
35707,APTTF,Asian Pay Television Trust,USD,OTC,Pink,United States,Common Stock
35715,APTY,APT Systems Inc.,USD,OTC,Pink,United States,Common Stock
35721,APVS,"Applied Visual Sciences, Inc.",USD,OTC,Pink,United States,Common Stock
35725,APWL,"Advanced Powerline Technologies, Inc.",USD,OTC,Grey,United States,Common Stock
35734,APXYY,Appen Limited,USD,OTC,Pink,United States,Common Stock
35735,APYP,"APPYEA, Inc.",USD,OTC,Pink,United States,Common Stock
35736,APYRF,Allied Properties Real Estate Investment Trust,USD,OTC,Pink,United States,Unit
35761,AQIS,"Aquis Communications Group, Inc.",USD,OTC,Grey,United States,Common Stock
35779,AQPW,Golden Ally Lifetech Group Inc.,USD,OTC,Pink,United States,Common Stock
35780,AQQSQ,"American Spectrum Realty, Inc.",USD,OTC,Grey,United States,Common Stock
35787,AQSZF,Aequus Pharmaceuticals Inc.,USD,OTC,OTCQB,United States,Common Stock
35795,AQUEF,Aquarius Engines ,USD,OTC,Pink,United States,Common Stock
35796,AQUI,"Aquagold International, Inc.",USD,OTC,Pink,United States,Common Stock
35828,ARAAF,Aclara Resources Inc.,USD,OTC,Pink,United States,Common Stock
35831,ARAFF,Arafura Resources NL,USD,OTC,Pink,United States,Common Stock
35837,ARAO,"AuraSource, Inc.",USD,OTC,Pink,United States,Common Stock
35839,ARAT,Arax Holdings Corp.,USD,OTC,Pink,United States,Common Stock
35850,ARBFF,"ARB Corp., Ltd.",USD,OTC,Pink,United States,Common Stock
35855,ARBKF,Argo Blockchain plc,USD,OTC,Pink,United States,Common Stock
35858,ARBTF,Argo Gold Inc,USD,OTC,Grey,United States,Common Stock
35859,ARBU,American Business Corp.,USD,OTC,Pink,United States,Common Stock
35860,ARBV,"American Riviera Bank (Santa Barbara, CA)",USD,OTC,Pink,United States,Common Stock
35889,ARCNF,ARCANE CRYPTO AB,USD,OTC,Pink,United States,Common Stock
35895,ARCS,Arcis Resources Corporation,USD,OTC,Pink,United States,Common Stock
35902,ARCUF,Arcus Development Group Inc.,USD,OTC,Grey,United States,Common Stock
35904,ARCVF,Arcadis NV,USD,OTC,Pink,United States,Common Stock
35906,ARCXF,ArcelorMittal South Africa,USD,OTC,Grey,United States,Common Stock
35912,ARDLF,Ardent Leisure Group,USD,OTC,Grey,United States,Common Stock
35914,ARDNF,Argent Minerals Limited,USD,OTC,Pink,United States,Common Stock
35927,ARECW,American Resources Corporation,USD,OTC,Pink,United States,Warrant
35935,ARESF,Artis Real Estate Investment Trust,USD,OTC,OTCQX,United States,Unit
35936,ARET,"Arete Industries, Inc.",USD,OTC,Pink,United States,Common Stock
35938,AREVF,AREV NanoTec Brands Inc.,USD,OTC,OTCQB,United States,Common Stock
35939,AREXF,ARCHER EXPL CORP.,USD,OTC,Pink,United States,Common Stock
35956,ARGC,Arion Group Corp.,USD,OTC,Pink,United States,Common Stock
35959,ARGGY,Aston Martin Lagonda Global Holdings plc.,USD,OTC,Pink,United States,American Depositary Receipt
35961,ARGL,"Argyle Security, Inc.",USD,OTC,Pink,United States,Common Stock
35962,ARGNF,argenx SE,USD,OTC,Pink,United States,Common Stock
35970,ARGQ,"Argentum 47, Inc.",USD,OTC,Pink,United States,Common Stock
35972,ARGTF,Artemis Gold Inc.,USD,OTC,Pink,United States,Common Stock
35976,ARGW,Argus Worldwide Corp.,USD,OTC,Expert Market,United States,Common Stock
35980,ARGYF,Avanti Energy Inc.,USD,OTC,Pink,United States,Common Stock
35984,ARHLF,ARCHTIS LTD.,USD,OTC,Pink,United States,Common Stock
35985,ARHN,Archon Corp.,USD,OTC,Pink,United States,Common Stock
35987,ARHQS,RSE ARCHIVE LLC.,USD,OTC,Pink,United States,Common Stock
35989,ARHTF,"Arht Media, Inc.",USD,OTC,Pink,United States,Common Stock
35990,ARHVF,Archer Ltd.,USD,OTC,Pink,United States,Common Stock
36018,ARIZF,Affinity Metals Corp.,USD,OTC,Grey,United States,Common Stock
36031,ARKAF,Arkema,USD,OTC,Pink,United States,Common Stock
36033,ARKAY,Arkema,USD,OTC,Pink,United States,American Depositary Receipt
36065,ARLSF,ARGO LIVING SOILS CORP.,USD,OTC,Pink,United States,Common Stock
36066,ARLUF,Aristocrat Leisure Ltd.,USD,OTC,Pink,United States,Common Stock
36071,ARMC,Asiarim Corp.,USD,OTC,Pink,United States,Common Stock
36073,ARME,"Armor Electric, Inc.",USD,OTC,Grey,United States,Common Stock
36078,ARMM,Armm Inc.,USD,OTC,Pink,United States,Common Stock
36080,ARMT,AMeri Metro Inc,USD,OTC,Pink,United States,Common Stock
36083,ARMV,"ARMA SERVICES, INC.",USD,OTC,Pink,United States,Common Stock
36093,ARNGF,Argonaut Gold Inc,USD,OTC,Pink,United States,Common Stock
36113,ARPC,Arem Pacific Corp.,USD,OTC,Pink,United States,Common Stock
36129,ARRAF,Arria Nlg Plc,USD,OTC,Pink,United States,Common Stock
36134,ARREF,Amerigo Resources Ltd.,USD,OTC,OTCQX,United States,Common Stock
36135,ARRHW,"Arch Coal, Inc.",USD,OTC,Pink,United States,Warrant
36141,ARRJF,Arjo AB ,USD,OTC,Pink,United States,Common Stock
36142,ARRKF,ARRAS MINERALS CORP.,USD,OTC,Pink,United States,Common Stock
36143,ARRNF,AMERICAN RARE EARTHS LTD.,USD,OTC,Pink,United States,Common Stock
36148,ARRPY,Aeroports de Paris SA,USD,OTC,Pink,United States,American Depositary Receipt
36149,ARRRF,Ardea Res Ltd.,USD,OTC,Pink,United States,Common Stock
36150,ARRT,"Artisan Consumer Goods, Inc.",USD,OTC,Pink,United States,Common Stock
36154,ARRXF,Archer Materials Limited,USD,OTC,Pink,United States,Common Stock
36161,ARSC,American Security Resources Corp.,USD,OTC,Expert Market,United States,Common Stock
36162,ARSEF,Altai Resources Inc.,USD,OTC,Grey,United States,Common Stock
36165,ARSLF,Altima Resources Ltd.,USD,OTC,Pink,United States,Common Stock
36166,ARSMF,Ares Strategic Mining Inc.,USD,OTC,Pink,United States,Common Stock
36167,ARSRF,Aeris Resources Ltd.,USD,OTC,Pink,United States,Common Stock
36168,ARSSF,Assura Plc,USD,OTC,Pink,United States,Common Stock
36171,ARSUF,Fagron NV,USD,OTC,Pink,United States,Common Stock
36186,ARTD,"ARTISTdirect, Inc.",USD,OTC,Grey,United States,Common Stock
36195,ARTH,"Arch Therapeutics, Inc.",USD,OTC,OTCQB,United States,Common Stock
36196,ARTHD,"Arch Therapeutics, Inc.",USD,OTC,Pink,United States,Common Stock
36202,ARTM,"American Nortel Communications, Inc.",USD,OTC,Pink,United States,Common Stock
36204,ARTNB,Artesian Resources Corp.,USD,OTC,OTCQB,United States,Common Stock
36209,ARTR,"AirTrona International, Inc.",USD,OTC,Pink,United States,Common Stock
36212,ARTTF,Artemis Resources Ltd West Perth WA,USD,OTC,OTCQB,United States,Common Stock
36215,ARTZF,Artnet AG,USD,OTC,Grey,United States,Common Stock
36221,ARUXF,Acrux Ltd.,USD,OTC,Pink,United States,Common Stock
36227,ARVCF,Areva-Societe Des Participations Du Commissariat A Lenerg,USD,OTC,Pink,United States,Common Stock
36237,ARVY,Alliance Recovery Corp.,USD,OTC,Pink,United States,Common Stock
36245,ARWD,"Arrow Resources Development, Inc.",USD,OTC,Pink,United States,Common Stock
36246,ARWJF,"Aroway Energy, Inc.",USD,OTC,Grey,United States,Common Stock
36250,ARWYF,ARWAY CORP.,USD,OTC,Pink,United States,Common Stock
36254,ARXRF,Infinite Ore Corp.,USD,OTC,OTCQB,United States,Common Stock
36257,ARYC,Arrayit Corp.,USD,OTC,Expert Market,United States,Common Stock
36260,ARYMF,Argosy Minerals Limited,USD,OTC,Pink,United States,Common Stock
36264,ARYX,"ARYx Therapeutics, Inc.",USD,OTC,Pink,United States,Common Stock
36268,ARZGF,Assicurazioni Generali Spa,USD,OTC,Pink,United States,Common Stock
36269,ARZGY,Assicurazioni Generali Spa,USD,OTC,Pink,United States,American Depositary Receipt
36270,ARZTF,Aryzta AG,USD,OTC,Grey,United States,Common Stock
36271,ARZTY,Aryzta AG,USD,OTC,Pink,United States,American Depositary Receipt
36295,ASAAF,At & S Austria Technologie & SystemTechnik AG Leoben,USD,OTC,Pink,United States,Common Stock
36297,ASAGF,Australian Agricultural Co Ltd.,USD,OTC,Pink,United States,Common Stock
36311,ASAM,AssuranceAmerica Corp.,USD,OTC,Pink,United States,Common Stock
36319,ASAPF,Aurora Spine Corp,USD,OTC,Pink,United States,Common Stock
36321,ASASF,Asia Standard International Group Ltd.,USD,OTC,Pink,United States,Common Stock
36322,ASAV,Asi Aviation Inc.,USD,OTC,Pink,United States,Common Stock
36326,ASAZF,Assa Abloy AB,USD,OTC,Pink,United States,Common Stock
36327,ASAZY,Assa Abloy AB,USD,OTC,Pink,United States,American Depositary Receipt
36332,ASBFF,Associated British Foods plc,USD,OTC,Pink,United States,Common Stock
36333,ASBFY,Associated British Foods plc,USD,OTC,Pink,United States,American Depositary Receipt
36338,ASBRF,Asahi Group Holdings Ltd.,USD,OTC,Pink,United States,Common Stock
36339,ASBRY,Asahi Group Holdings Ltd.,USD,OTC,Pink,United States,American Depositary Receipt
36350,ASCBQ,"Ascendia Brands, Inc.",USD,OTC,Expert Market,United States,Common Stock
36354,ASCC,Aristocrat Group Corp,USD,OTC,Pink,United States,Common Stock
36355,ASCCF,Asics Corp.,USD,OTC,Pink,United States,Common Stock
36356,ASCCY,Asics Corp.,USD,OTC,Pink,United States,American Depositary Receipt
36360,ASCJF,American Shipping Company ASA,USD,OTC,OTCQX,United States,Common Stock
36362,ASCK,Auscrete Corp,USD,OTC,Pink,United States,Common Stock
36364,ASCLF,Ascletis Pharma Inc.,USD,OTC,Pink,United States,Common Stock
36366,ASCN,Absecon Bancorp,USD,OTC,Pink,United States,Common Stock
36369,ASCUF,Arizona Sonoran Copper Company Inc.,USD,OTC,Pink,United States,Common Stock
36373,ASDN,Astro Aerospace Ltd.,USD,OTC,OTCQB,United States,Common Stock
36374,ASDOF,Ansaldo STS Spa,USD,OTC,Pink,United States,Common Stock
36375,ASDRF,Ascendant Resources Inc.,USD,OTC,Pink,United States,Common Stock
36376,ASDZF,Arctic Star Exploration Corp.,USD,OTC,Pink,United States,Common Stock
36380,ASEJF,APT Satellite Holdings Ltd.,USD,OTC,Pink,United States,Common Stock
36381,ASEKF,"Aisin Seiki Co., Ltd.",USD,OTC,Pink,United States,Common Stock
36382,ASEKY,"Aisin Seiki Co., Ltd.",USD,OTC,Pink,United States,American Depositary Receipt
36390,ASFH,ASIAFIN HOLDINGS CORP.,USD,OTC,Pink,United States,Common Stock
36391,ASFJ,"ASFG, Inc.",USD,OTC,Grey,United States,Common Stock
36392,ASFT,"AppSoft Technologies, Inc.",USD,OTC,Pink,United States,Common Stock
36393,ASFX,"American Scientific Resources, Inc.",USD,OTC,Pink,United States,Common Stock
36394,ASFZ,Associates First Capital Corp.,USD,OTC,Pink,United States,Common Stock
36403,ASGLF,AGC Inc.,USD,OTC,Pink,United States,Common Stock
36404,ASGLY,AGC Inc.,USD,OTC,Pink,United States,American Depositary Receipt
36406,ASGOF,Asante Gold Corporation,USD,OTC,Pink,United States,Common Stock
36409,ASGTF,Altus Group Limited,USD,OTC,Pink,United States,Common Stock
36410,ASGXF,Asia Global Crossing Ltd.,USD,OTC,Pink,United States,Common Stock
36420,ASHI,ASBERRY 22 HLDGS INC.,USD,OTC,Pink,United States,Common Stock
36441,ASHTF,Ashtead Group PLC,USD,OTC,Pink,United States,Common Stock
36442,ASHTY,Ashtead Group PLC,USD,OTC,Pink,United States,American Depositary Receipt
36444,ASHXF,Progressive Planet Solutions Inc.,USD,OTC,Grey,United States,Common Stock
36476,ASKE,Alaska Pacific Energy Corp.,USD,OTC,Pink,United States,Common Stock
36477,ASKH,"Astika Holdings, Inc.",USD,OTC,Pink,United States,Common Stock
36490,ASLM,American Silver Mining Co.,USD,OTC,Pink,United States,Common Stock
36493,ASLRF,Alien Metals Ltd.,USD,OTC,Pink,United States,Common Stock
36518,ASMLF,ASML Holding N.V.,USD,OTC,Pink,United States,Common Stock
36520,ASMMF,Australian Strategic Materials Ltd,USD,OTC,Pink,United States,Common Stock
36525,ASMVF,ASM Pacific Technology,USD,OTC,Pink,United States,Common Stock
36526,ASMVY,ASM Pacific Technology,USD,OTC,Pink,United States,American Depositary Receipt
36527,ASMXF,ASM International N.V.,USD,OTC,Pink,United States,Common Stock
36531,ASNB,AdvanSource Biomaterials Corp.,USD,OTC,OTCQB,United States,Common Stock
36538,ASNXF,Asante Inc,USD,OTC,Pink,United States,Common Stock
36542,ASOMF,ASOS plc,USD,OTC,Pink,United States,Common Stock
36543,ASOMY,ASOS plc,USD,OTC,Pink,United States,American Depositary Receipt
36544,ASOZF,Asseco Poland S.A.,USD,OTC,Pink,United States,Common Stock
36545,ASOZY,Asseco Poland S.A.,USD,OTC,Pink,United States,American Depositary Receipt
36554,ASPCF,Acerus Pharmaceuticals Corp.,USD,OTC,OTCQB,United States,Common Stock
36555,ASPD,ASPEN DIGITAL INC,USD,OTC,Pink,United States,Common Stock
36556,ASPHF,ASCENTAGE PHARMA GROUP,USD,OTC,Pink,United States,Common Stock
36564,ASPR,"Adsouth Partners, Inc.",USD,OTC,Grey,United States,Common Stock
36566,ASPT,ALADDIN SEPARATION TECHNOLOGIES INC,USD,OTC,Pink,United States,Common Stock
36568,ASPW,"Arista Power, Inc.",USD,OTC,Pink,United States,Common Stock
36569,ASPZ,"Asia Properties, Inc.",USD,OTC,Pink,United States,Common Stock
36578,ASRE,ASTRA ENERGY INC.,USD,OTC,Pink,United States,Common Stock
36582,ASRMF,Grupo Aeroportuario del Sureste S.A. de C.V.,USD,OTC,Grey,United States,Common Stock
36590,ASSF,Assisted 4 Living Inc.,USD,OTC,Pink,United States,Common Stock
36593,ASTA,Astra Veda Corporation,USD,OTC,Pink,United States,Common Stock
36611,ASTO,"Astro Communications, Inc.",USD,OTC,Pink,United States,Common Stock
36629,ASTTF,Australis Oil & Gas Limited,USD,OTC,Pink,United States,Common Stock
36630,ASTVF,Austevoll Seafood ASA,USD,OTC,Pink,United States,Common Stock
36634,ASUUY,ASUSTeK Computer Inc.,USD,OTC,Grey,United States,American Depositary Receipt
36640,ASWRF,Gungnir Resources Inc. ,USD,OTC,Pink,United States,Common Stock
36647,ASXFF,"ASX, Ltd.",USD,OTC,Pink,United States,Common Stock
36648,ASXFY,"ASX, Ltd.",USD,OTC,Pink,United States,American Depositary Receipt
36649,ASXSF,Elysee Development Corp.,USD,OTC,Pink,United States,Common Stock
41582,ATADF,ATAC Resources Ltd.,USD,OTC,Pink,United States,Common Stock
41592,ATAO,Altair International Corp.,USD,OTC,Pink,United States,Common Stock
41595,ATAQF,Altimar Acquisition Corp. III,USD,OTC,Pink,United States,Common Stock
41597,ATAR,Avatar Ventures Corp.,USD,OTC,Expert Market,United States,Common Stock
41598,ATASF,Atlantia SPA,USD,OTC,Pink,United States,Common Stock
41599,ATASY,Atlantia SPA,USD,OTC,Pink,United States,American Depositary Receipt
41604,ATBHF,Aston Bay Holdings Ltd.,USD,OTC,OTCQB,United States,Common Stock
41605,ATBPF,"Antibe Therapeutics, Inc.",USD,OTC,OTCQB,United States,Common Stock
41610,ATCC,Ameritrust Corporation,USD,OTC,Pink,United States,Common Stock
41611,ATCD,Altair Corp.,USD,OTC,Pink,United States,Common Stock
41613,ATCLF,AdvanceTC Limited,USD,OTC,Pink,United States,Common Stock
41615,ATCMF,Atico Mining Corp,USD,OTC,Pink,United States,Common Stock
41616,ATCN,"Atec, Inc.",USD,OTC,Pink,United States,Common Stock
41624,ATCV,ATC Venture Group Inc.,USD,OTC,Pink,United States,Common Stock
41630,ATDEF,Montana Exploration Corp.,USD,OTC,Grey,United States,Common Stock
41631,ATDRF,Auto Trader Group Plc.,USD,OTC,Grey,United States,Common Stock
41632,ATDRY,Auto Trader Group Plc.,USD,OTC,Pink,United States,American Depositary Receipt
41633,ATDS,DATA443 RISK MITIGATION INC NEV,USD,OTC,Pink,United States,Common Stock
41639,ATEAY,Atea ASA,USD,OTC,Pink,United States,Common Stock
41648,ATEPF,Astra Exploration Inc.,USD,OTC,Pink,United States,Common Stock
41652,ATEYY,Advantest Corp.,USD,OTC,Pink,United States,American Depositary Receipt
41655,ATFS,"Altrust Financial Services, Inc.",USD,OTC,Pink,United States,Common Stock
41658,ATGFF,AltaGas Ltd.,USD,OTC,Pink,United States,Common Stock
41659,ATGGF,Actinogen Med Ltd.,USD,OTC,Pink,United States,Common Stock
41662,ATGN,"Altigen Communications, Inc.",USD,OTC,OTCQB,United States,Common Stock
41663,ATGSF,Autogrill S.p.a.,USD,OTC,Pink,United States,Common Stock
41664,ATGSY,Autogrill S.p.a.,USD,OTC,Pink,United States,American Depositary Receipt
41665,ATGVF,Active Energy Group Plc,USD,OTC,Pink,United States,Common Stock
41675,ATHC,Accelerated Technologies Holding Corp.,USD,OTC,Pink,United States,Common Stock
41678,ATHHF,Aether Catalyst Solutions Inc.,USD,OTC,Pink,United States,Common Stock
41679,ATHI,"American Transportation Holdings, Inc.",USD,OTC,Grey,United States,Common Stock
41680,ATHJF,Antisense Therapeutics Ltd.,USD,OTC,Pink,United States,Common Stock
41681,ATHLL,Athene Holding Ltd.,USD,OTC,Pink,United States,Common Stock
41683,ATHOF,Athabasca Oil Corp.,USD,OTC,Pink,United States,Common Stock
41698,ATIG,Atlantis Internet Group Corp.,USD,OTC,Grey,United States,Common Stock
41700,ATIN,ATI Nationwide Holding Corp.,USD,OTC,Pink,United States,Common Stock
41703,ATIW,"ATI Networks, Inc.",USD,OTC,Pink,United States,Common Stock
41704,ATIXF,Analytixinsight Inc,USD,OTC,OTCQB,United States,Common Stock
41716,ATLCY,Atlas Copco AB,USD,OTC,Pink,United States,American Depositary Receipt
41718,ATLDF,Atlanta Gold Inc.,USD,OTC,Pink,United States,Common Stock
41719,ATLKY,Atlas Copco AB,USD,OTC,Pink,United States,American Depositary Receipt
41721,ATLPF,Atlas Copco AB,USD,OTC,Pink,United States,Common Stock
41722,ATLX,Atlas Lithium Corporation,USD,OTC,Pink,United States,Common Stock
41723,ATLXD,ATLAS LITHIUM CORP,USD,OTC,Pink,United States,Common Stock
41725,ATLYD,Altaley Mining Corporation,USD,OTC,Pink,United States,Common Stock
41726,ATLYF,Altaley Mining Corporation,USD,OTC,Pink,United States,Common Stock
41734,ATMFD,ATMOFIZER TECHNOLOGIES INC,USD,OTC,Pink,United States,Common Stock
41735,ATMFF,ATMOFIZER TECHNOLOGIES INC.,USD,OTC,Pink,United States,Common Stock
41736,ATMH,ALL THINGS MOBILE ANALYTIC INC.,USD,OTC,Pink,United States,Common Stock
41737,ATMO,"AmericaTowne Holdings, Inc.",USD,OTC,Pink,United States,Common Stock
41741,ATMS,"Artemis Therapeutics, Inc.",USD,OTC,OTCQB,United States,Common Stock
41752,ATNPQ,ATLANTIS TECHNOLOGY GROUP,USD,OTC,Pink,United States,Common Stock
41758,ATOGF,AUTO1 GROUP SE,USD,OTC,Pink,United States,Common Stock
41767,ATONY,Anton Oilfield Services Group,USD,OTC,Pink,United States,American Depositary Receipt
41768,ATOR,Astor Explorations Corp.,USD,OTC,Pink,United States,Common Stock
41772,ATOXF,"Durango Resources, Inc.",USD,OTC,OTCQB,United States,Common Stock
41779,ATPGQ,ATP Oil & Gas Corp.,USD,OTC,Grey,United States,Preferred Stock
41780,ATPL,"Atlantis Plastics, Inc.",USD,OTC,Grey,United States,Common Stock
41792,ATROB,Astronics Corp.,USD,OTC,Pink,United States,Common Stock
41796,ATRWF,Altius Renewable Royalties Corp.,USD,OTC,Pink,United States,Common Stock
41797,ATRX,Adhera Therapeutics Inc.,USD,OTC,OTCQB,United States,Common Stock
41806,ATSAF,ATS Automation Tooling Systems Inc.,USD,OTC,Pink,United States,Common Stock
41842,ATTBF,Abattis Bioceuticals Corp.,USD,OTC,Pink,United States,Common Stock
41843,ATTGF,Auto Italia Holdings Ltd.,USD,OTC,Grey,United States,Common Stock
41855,ATUSF,Altius Minerals Corp.,USD,OTC,OTCQX,United States,Common Stock
41856,ATUUF,Altura Energy Inc.,USD,OTC,Pink,United States,Common Stock
41860,ATVDY,Atresmedia Corporacion De Medios De Comunicacion,USD,OTC,Pink,United States,American Depositary Receipt
41865,ATVK,Ameritek Ventures,USD,OTC,Pink,United States,Common Stock
41867,ATVVF,Australian Vanadium Limited,USD,OTC,Pink,United States,Common Stock
41871,ATWT,"ATWEC Technologies, Inc.",USD,OTC,Pink,United States,Common Stock
41877,ATXMF,Advantex Marketing International Inc.,USD,OTC,Grey,United States,Common Stock
41885,ATYG,"Atlas Technology Group, Inc.",USD,OTC,Pink,United States,Common Stock
41887,ATYM,Asia Time Corp.,USD,OTC,Grey,United States,Common Stock
41889,ATZAF,Aritzia Inc.,USD,OTC,Pink,United States,Common Stock
41943,AUCCF,Goldplay Mining Inc.,USD,OTC,Pink,United States,Common Stock
41944,AUCM,"AuctionCities.com, Inc.",USD,OTC,Grey,United States,Common Stock
41945,AUCOY,Polymetal International PLC,USD,OTC,Pink,United States,American Depositary Receipt
41949,AUCUF,Inflection Resources Ltd.,USD,OTC,Pink,United States,Common Stock
41958,AUDGF,Audinate Group Limited,USD,OTC,Pink,United States,Common Stock
41960,AUDYF,Ausnutria Dairy Corporation Ltd,USD,OTC,Pink,United States,Common Stock
41964,AUEEF,Aura Energy Limited,USD,OTC,Pink,United States,Common Stock
41968,AUGG,Augusta Gold Corp.,USD,OTC,Pink,United States,Common Stock
41974,AUHEF,Anhui Expressway Co Ltd.,USD,OTC,Pink,United States,Common Stock
41976,AUHIF,ADVANCE UNITED HOLDINGS INC,USD,OTC,Pink,United States,Common Stock
41978,AUIAF,"Aurania Resources, Ltd.",USD,OTC,OTCQB,United States,Common Stock
41986,AUKNY,Auckland International Airport Ltd.,USD,OTC,Pink,United States,American Depositary Receipt
41988,AUKUF,AMS AG,USD,OTC,Pink,United States,Common Stock
41993,AULGF,AngloGold Ashanti Ltd.,USD,OTC,Pink,United States,Common Stock
41994,AULRF,AURELIUS Equity Opportunities SE & Co. KGaA,USD,OTC,Pink,United States,Common Stock
41998,AUMBF,1911 Gold Corp.,USD,OTC,Pink,United States,Common Stock
41999,AUMC,AURYN Mining Corporation,USD,OTC,Pink,United States,Common Stock
42002,AUMTF,Aurelia Metals Limited,USD,OTC,Pink,United States,Common Stock
42009,AUNFF,Aurcana Corp.,USD,OTC,Pink,United States,Common Stock
42011,AUNM,"Auction Mills, Inc.",USD,OTC,Grey,United States,Common Stock
42012,AUNXF,Fremont Pete Corp Ltd.,USD,OTC,Pink,United States,Common Stock
42013,AUOTY,AU Optronics Corp.,USD,OTC,Pink,United States,American Depositary Receipt
42045,AURI,"Auri, Inc.",USD,OTC,Pink,United States,Common Stock
42052,AURQF,Aurelius Minerals Inc.,USD,OTC,Pink,United States,Common Stock
42055,AURT,Attune RTD,USD,OTC,Pink,United States,Common Stock
42060,AURX,"Nuo Therapeutics, Inc.",USD,OTC,Pink,United States,Common Stock
42069,AUSAF,Australis Capital Inc.,USD,OTC,OTCQB,United States,Common Stock
42071,AUSDF,Perenti Global Ltd.,USD,OTC,Pink,United States,Common Stock
42072,AUSI,"Aura Systems, Inc.",USD,OTC,Pink,United States,Common Stock
42080,AUSVF,Aura Resources Inc. ,USD,OTC,Grey,United States,Common Stock
42092,AUTLF,Austal Ltd.,USD,OTC,Pink,United States,Common Stock
42109,AUTR,Autris,USD,OTC,Pink,United States,Common Stock
42113,AUUMF,Aumann AG,USD,OTC,Pink,United States,Common Stock
42114,AUVGF,Australian Vintage Ltd.,USD,OTC,Grey,United States,Common Stock
42121,AUXIF,Auxico Resources Canada Inc.,USD,OTC,Pink,United States,Common Stock
42122,AUXXF,Allegiant Gold Ltd.,USD,OTC,OTCQX,United States,Common Stock
42148,AVACF,Avance Gas Holding Ltd.,USD,OTC,Pink,United States,Common Stock
42169,AVBH,"Avidbank Holdings, Inc.",USD,OTC,Pink,United States,Common Stock
42173,AVCNF,Avicanna Inc.,USD,OTC,OTCQX,United States,Common Stock
42176,AVCRF,Avricore Health Inc.,USD,OTC,Pink,United States,Common Stock
42179,AVCTF,Avacta Group Plc,USD,OTC,Pink,United States,Common Stock
42180,AVCTQ,"American Virtual Cloud Technologies, Inc.",USD,OTC,Pink,United States,Common Stock
42182,AVCVF,Monitor Ventures Inc.,USD,OTC,Grey,United States,Common Stock
42183,AVCWQ,"American Virtual Cloud Technologies, Inc.",USD,OTC,Pink,United States,Common Stock
42190,AVDWF,Advent AWI Hldgs Inc,USD,OTC,Grey,United States,Common Stock
42196,AVEFF,Avecho Biotechnology Ltd.,USD,OTC,Pink,United States,Common Stock
42204,AVEVF,AVEVA Group Plc,USD,OTC,Pink,United States,Common Stock
42205,AVEW,"AVEW Holdings, Inc.",USD,OTC,Pink,United States,Common Stock
42206,AVFL,"Availent Financial, Inc.",USD,OTC,Grey,United States,Common Stock
