,symbol,name,currency,exchange,mic_code,country,type
1623,002929,"Runjian Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1624,002930,"Guangdong Great River Smarter Logistics Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1625,002931,"Zhejiang Fenglong Electric Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1626,002932,"Wuhan Easy Diagnosis Biomedicine Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1627,002933,"Beijing Emerging Eastern Aviation Equipment Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1628,002935,"Chengdu Spaceon Electronics Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1629,002936,"Bank of Zhengzhou Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1630,002937,"Ningbo Sunrise Elc Technology Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1631,002938,Avary Holding ,CNY,SZSE,XSHE,China,Common Stock
1632,002939,"China Great Wall Securities Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1633,002940,"Zhejiang AngLiKang Pharmaceutical CO.,LTD.",CNY,SZSE,XSHE,China,Common Stock
1634,002941,"Xinjiang Communications Construction Group Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1635,002942,"Zhejiang XinNong Chemical Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1636,002943,"Hunan Yujing Machinery Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1637,002945,"ChinaLin Securities Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1638,002946,"New Hope Dairy Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1639,002947,"Suzhou Hengmingda Electronic Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1640,002948,"Bank of Qingdao Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1641,002949,"Shenzhen Capol International & Associates Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1642,002950,"Allmed Medical Products Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1643,002951,"Sichuan Jinshi Technology Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1644,002952,Yes Optoelectronics ,CNY,SZSE,XSHE,China,Common Stock
1645,002953,"GuangDong Rifeng Electric Cable Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1646,002955,"Hitevision Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1647,002956,"Guilin Seamild Foods Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1648,002957,"Shenzhen Colibri Technologies Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1649,002958,Qingdao Rural Commercial Bank Corporation,CNY,SZSE,XSHE,China,Common Stock
1650,002959,"Bear Electric Appliance Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1651,002960,"Jade Bird Fire Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1653,002961,"Ruida Futures Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1654,002962,"Hubei W-olf Photoelectric Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1655,002963,"Haoersai Technology Group Corp., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1656,002965,"Lucky Harvest Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1657,002966,"Bank of Suzhou Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1658,002967,"Guang Zhou GRG Metrology & Test Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1659,002968,"Chongqing New Dazheng Property Group Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1660,002969,Jiamei Food Packaging ,CNY,SZSE,XSHE,China,Common Stock
1661,002970,"Streamax Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1662,002971,"Hubei Heyuan Gas Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1663,002972,"Shenzhen keanda electronic technology co.,ltd",CNY,SZSE,XSHE,China,Common Stock
1664,002973,"Qiaoyin City Management Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1665,002975,"Zhuhai Bojay Electronics Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1666,002976,"Suzhou Cheersson Precision Metal Forming Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1667,002977,"Chengdu Tianjian Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1668,002978,"Sichuan Anning Iron and Titanium Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1669,002979,"China Leadshine Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1670,002980,"Shenzhen Everbest Machinery Industry Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1671,002981,Risuntek Inc.,CNY,SZSE,XSHE,China,Common Stock
1672,002982,"Hunan Xiangjia Animal Husbandry Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1673,002983,"Anhui Coreach Technology Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1674,002984,"Qingdao Sentury Tire Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1675,002985,"Beijing Beimo High-tech Frictional Material Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1676,002986,"Hunan Yussen Energy Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1677,002987,"Northking Information Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1678,002988,"Guangdong Haomei New Material Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1679,002989,"Shenzhen Strongteam Decoration Engineering Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1681,002990,Maxvision Technology Corp.,CNY,SZSE,XSHE,China,Common Stock
1682,002991,"Ganyuan Foods Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1683,002992,"Shenzhen Baoming Technology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1684,002993,"Dongguan Aohai Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1685,002995,"Beijing Quanshi World Online Network Information Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1687,002996,"Chongqing Shunbo Aluminum Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1688,002997,"Rayhoo Motor Dies Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1689,002998,"Elite Color Environmental Resources Science & Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1690,002999,"Guangdong Tianhe Agricultural Means of Production Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1692,003000,"Jinzai Food Group Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1694,003001,"Zhongyan Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1695,003002,"Shanxi Huhua Group Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1696,003003,"Guangdong Tengen Industrial Group Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1697,003004,"Beijing Telesound Electronics Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1698,003005,"Beijing Jingyeda Technology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1699,003006,"Chongqing Baiya Sanitary Products Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1700,003007,"Beijing ZZNode Technologies Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1701,003008,"Xuchang KETOP Testing Research Institute Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1702,003009,"Shaanxi Zhongtian Rocket Technology Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1704,003010,"Guangzhou Ruoyuchen Technology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1705,003011,"Zhejiang Walrus New Material Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1706,003012,"Guangdong Dongpeng Holdings Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1707,003013,"Guangzhou Metro Design & Research Institute Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1708,003015,"Jiangsu Rijiu Optoelectronics Jointstock Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1709,003016,"Xin Hee Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1710,003017,"Zhejiang Dayang Biology Technology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1711,003018,"JinFu Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1712,003019,TES Touch Embedded Solutions ,CNY,SZSE,XSHE,China,Common Stock
1713,003020,"Hefei Lifeon Pharmaceutical Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1714,003021,"Shenzhen Zhaowei Machinery & Electronic Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1715,003022,Levima Advanced Materials Corporation,CNY,SZSE,XSHE,China,Common Stock
1716,003023,Chengdu Rainbow Appliance,CNY,SZSE,XSHE,China,Common Stock
1717,003025,"Sijin Intelligent Forming Machinery Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1718,003026,"Zhejiang mtcn Technology Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1719,003027,"Tongxing Environmental Protection Technology Co.,Ltd",CNY,SZSE,XSHE,China,Common Stock
1720,003028,Genbyte Technology Inc.,CNY,SZSE,XSHE,China,Common Stock
1721,003029,"Jilin University Zhengyuan Information Technologies Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1723,003030,"Zuming Bean Products Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1724,003031,"Hebei Sinopack Electronic Technology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1725,003032,"Jiangsu Chuanzhi Podcast Education Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1726,003033,"Qingdao CHOHO Industrial Co., Ltd",CNY,SZSE,XSHE,China,Common Stock
1727,003035,"China Southern Power Grid Energy Efficiency&Clean Energy Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1728,003036,"Zhejiang Taitan Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1729,003037,"Guangdong Sanhe Pile Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1730,003038,"Anhui Xinbo Aluminum Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1731,003039,Guangdong Shunkong Development Co. Ltd.,CNY,SZSE,XSHE,China,Common Stock
1732,003040,"Chutian Dragon Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1733,003041,"Zhejiang Truelove Vogue Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1734,003042,"Shandong Sino-Agri United Biotechnology Co.,Ltd.",CNY,SZSE,XSHE,China,Common Stock
1735,003043,"Suzhou Huaya Intelligence Technology Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
1794,003816,"CGN Power Co., Ltd.",CNY,SZSE,XSHE,China,Common Stock
9689,159001,E Fund Management Company - Guarantee Income Fund,CNY,SZSE,XSHE,China,Common Stock
9690,159003,CMF Margin Express Money Market Fund A,CNY,SZSE,XSHE,China,Common Stock
9691,159005,China Universal Inc Easy Money MMKt Fd A,CNY,SZSE,XSHE,China,Common Stock
9702,159601,ChinaAMC MSCI China A50 interconnection ETF,CNY,SZSE,XSHE,China,Common Stock
9703,159602,China Southern MSCI China A 50 Cnct ETF,CNY,SZSE,XSHE,China,Common Stock
9704,159603,TianHong CSI STAR&CHINEXT 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9705,159605,GF CSI Overses China Intrnt 30 ETF,CNY,SZSE,XSHE,China,Common Stock
9706,159606,E Fund CSI 500 Quality and Growth ETF,CNY,SZSE,XSHE,China,Common Stock
9707,159607,Harvest CSI Ovrs China Intr 30 ETF,CNY,SZSE,XSHE,China,Common Stock
9708,159608,GF CSI Rare Metals Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9709,159609,AXA SPDB CSI Photovoltaic Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9710,159610,IGW CSI 500 Enhanced Strategy ETF,CNY,SZSE,XSHE,China,Common Stock
9711,159611,GF CSI Fully Electronic Power ETF,CNY,SZSE,XSHE,China,Common Stock
9712,159612,Guotai S&P 500 ETF ,CNY,SZSE,XSHE,China,Common Stock
9713,159613,Harvest CSI Information Security ETF,CNY,SZSE,XSHE,China,Common Stock
9714,159615,China Southern HS HK-Lstd Btch ETF,CNY,SZSE,XSHE,China,Common Stock
9715,159616,CCB Principal CSI Agrclt&Anml Hsbndy ETF,CNY,SZSE,XSHE,China,Common Stock
9716,159617,ChinaAMC CSI Smart Selected 500 Value Stable Index ETF,CNY,SZSE,XSHE,China,Common Stock
9717,159618,Huaan CSI Photovoltaic Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9718,159619,Guotai CSI Infrastructure ETF,CNY,SZSE,XSHE,China,Common Stock
9719,159620,ChinaAMC CSI Smrt Slt 500 Grth Invtn ETF,CNY,SZSE,XSHE,China,Common Stock
9720,159621,Guotai MSCI China A ESG Universal ETF,CNY,SZSE,XSHE,China,Common Stock
9721,159623,Bosera CSI Chengdu-Chongqing Ecn Crl ETF,CNY,SZSE,XSHE,China,Common Stock
9722,159625,Harvest CNI Green Electricity ETF,CNY,SZSE,XSHE,China,Common Stock
9723,159627,CHINA ASSET MGT CO,CNY,SZSE,XSHE,China,Common Stock
9724,159628,Wanjia CNI 2000 ETF,CNY,SZSE,XSHE,China,Common Stock
9725,159629,Fullgoal CSI 1000 ETF,CNY,SZSE,XSHE,China,Common Stock
9726,159630,China Universal CSI 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9727,159631,CMF CSI 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9728,159632,Huaan NASDAQ 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9729,159633,E Fund CSI 1000 ETF,CNY,SZSE,XSHE,China,Common Stock
9730,159635,ChinaAMC CSI Infrastructure Index ETF,CNY,SZSE,XSHE,China,Common Stock
9731,159636,ICBCCS CNI HK Connect Technology ETF,CNY,SZSE,XSHE,China,Common Stock
9732,159637,Tibet Eastmoney CSI Nw Engy Vhcl Ind ETF,CNY,SZSE,XSHE,China,Common Stock
9733,159638,Harvest CSI H-E Eqmnt Sub-indtry 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9734,159639,China Southern CSI SEEE Carbon Ntrl ETF,CNY,SZSE,XSHE,China,Common Stock
9735,159640,ICBCCS CSI SEEE Carbon Neutral ETF,CNY,SZSE,XSHE,China,Common Stock
9736,159641,CMF CSI SEEE Carbon Neutral ETF,CNY,SZSE,XSHE,China,Common Stock
9737,159642,DaCheng CSI SEEE Carbon Neutral ETF,CNY,SZSE,XSHE,China,Common Stock
9738,159643,Guotai CNI Vaccine and Biotchnlgy ETF,CNY,SZSE,XSHE,China,Common Stock
9739,159645,Fullgoal National Crfi Vaccine Btech ETF,CNY,SZSE,XSHE,China,Common Stock
9740,159646,Huatai-PB CNI Vaccine and Biotchnlgy ETF,CNY,SZSE,XSHE,China,Common Stock
9741,159647,Penghua CSI Traditional CHN Mdcn ETF,CNY,SZSE,XSHE,China,Common Stock
9742,159649,Huaan ChinaBd 1-5Y CDB Bd ETF,CNY,SZSE,XSHE,China,Common Stock
9743,159650,Bosera ChinaBd 0-3Y CDB Bd ETF,CNY,SZSE,XSHE,China,Common Stock
9744,159651,Ping An Fund Management Co Ltd. - Chinabond 0-3 Year CDB Bond Index ETF,CNY,SZSE,XSHE,China,Common Stock
9745,159655,ChinaAMC S&P 500 ETF ,CNY,SZSE,XSHE,China,Common Stock
9746,159656,WANJIA ASSET MANAG,CNY,SZSE,XSHE,China,Common Stock
9747,159658,Huaan CSI Digital Economy Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9748,159662,China Southern Air Holding - CNI transportation ETF,CNY,SZSE,XSHE,China,Common Stock
9749,159663,"China Asset Management Co., Ltd. - CSI Machine Tool Index ETF",CNY,SZSE,XSHE,China,Common Stock
9750,159665,"ICBC Credit Suisse Asset Management Co., Ltd. - CNI Semiconductor Chips Index ETF",CNY,SZSE,XSHE,China,Common Stock
9751,159667,Guotai CSI Machine Tool ETF,CNY,SZSE,XSHE,China,Common Stock
9752,159669,"Guotai Asset Management Co., Ltd - Cni Green Electricity Index Etf",CNY,SZSE,XSHE,China,Common Stock
9753,159675,"Harvest Fund Management Co., Ltd. - Harvest ChiNext Enhanced Strategy ETF",CNY,SZSE,XSHE,China,Common Stock
9754,159677,Yinhua Fund Management Co Ltd - Yinhua CSI 1000 Enhanced Strategy ETF,CNY,SZSE,XSHE,China,Common Stock
9755,159680,China Merchants Fund Management Limited - Csi 1000 Index Enhanced Strategy ETF,CNY,SZSE,XSHE,China,Common Stock
9756,159681,"Penghua Fund Management Co., Ltd. - Szse Chinext 50 Index ETF",CNY,SZSE,XSHE,China,Common Stock
9757,159682,Invesco Great Wall Fund Managment Co Ltd - Szse Chinext 50 Index ETF,CNY,SZSE,XSHE,China,Common Stock
9758,159683,"Harvest Fund Management Co., Ltd - Csi China Mainland Transportation Index ETF",CNY,SZSE,XSHE,China,Common Stock
9759,159687,"China Southern Asset Management Co., Ltd. - Cfpe Asia Pacific Low Carbon ETF",CNY,SZSE,XSHE,China,Common Stock
9762,159701,CMF CSI Internet of Things ETF,CNY,SZSE,XSHE,China,Common Stock
9763,159703,TianHong CSI New Material Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9764,159706,Huaan SZSE 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9765,159707,Hwabao WP CSI 800 Real Estate ETF,CNY,SZSE,XSHE,China,Common Stock
9766,159708,WL SZSE Dividend ETF,CNY,SZSE,XSHE,China,Common Stock
9767,159709,ICBCCS SZSE Internet of Things 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9768,159710,CCB Principal CSI Smart Electric Car ETF,CNY,SZSE,XSHE,China,Common Stock
9769,159711,ChinaAMC CSI Hong Kong stock connect 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9770,159712,Guotai CSI HK Connect 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9771,159713,Fullgoal CSI Rare Earth Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9772,159715,E Fund CSI Rare Earth Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9773,159716,Hwabao WP SZSE Innovation 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9774,159717,Penghua CNI ESG 300 ETF,CNY,SZSE,XSHE,China,Common Stock
9775,159718,Ping An CSI HK Health Care Composite ETF,CNY,SZSE,XSHE,China,Common Stock
9776,159719,Ping An FTSE China SOE Stnbl Prsty ETF,CNY,SZSE,XSHE,China,Common Stock
9777,159720,Tai Kang CSI Smart Electric Car ETF,CNY,SZSE,XSHE,China,Common Stock
9778,159721,Maxwealth SZSE Innovation 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9779,159723,China Universal CSI SHS Tech Lead ETF,CNY,SZSE,XSHE,China,Common Stock
9780,159725,ICBCCS CSI Online Consump Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9781,159726,"China Asset Management Co., Ltd- Hang Seng Mainland China Co. High Dividend Yield ETF",CNY,SZSE,XSHE,China,Common Stock
9782,159728,China Southern CNI Online Consumption ETF,CNY,SZSE,XSHE,China,Common Stock
9783,159729,China Universal CSI SHS Internet ETF,CNY,SZSE,XSHE,China,Common Stock
9784,159730,Bosera CNI Top House Apps ETF,CNY,SZSE,XSHE,China,Common Stock
9785,159731,ChinaAMC CSI petrochemical industry ETF,CNY,SZSE,XSHE,China,Common Stock
9786,159732,ChinaAMC CNI consumer electronics theme ETF,CNY,SZSE,XSHE,China,Common Stock
9787,159733,IGW CSI Cnsmer Electronics Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9788,159735,Yinhua CSI HK Connect ConsuTheme ETF,CNY,SZSE,XSHE,China,Common Stock
9789,159736,TianHong CSI Food Indus ETF,CNY,SZSE,XSHE,China,Common Stock
9790,159738,Huatai-PB CSI SHS Cloud Cmptng Indst ETF,CNY,SZSE,XSHE,China,Common Stock
9791,159739,Penghua CSI Cloud&Big Data Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9792,159740,DaCheng Hangsheng Technology ETF,CNY,SZSE,XSHE,China,Common Stock
9793,159741,Harvest Hang Seng Technology ETF,CNY,SZSE,XSHE,China,Common Stock
9794,159742,Bosera Hangsheng Technology ETF,CNY,SZSE,XSHE,China,Common Stock
9795,159743,Bosera CSI Hubei Transformation of Old and New Economic Drivers ETF,CNY,SZSE,XSHE,China,Common Stock
9796,159745,Guotai CSI AllSh Construct Materials ETF,CNY,SZSE,XSHE,China,Common Stock
9797,159747,China Southern CSI HK Tech ETF,CNY,SZSE,XSHE,China,Common Stock
9798,159748,Fullgoal CSI SHS Brand Nm Drug Ind ETF,CNY,SZSE,XSHE,China,Common Stock
9799,159750,CMF CSI HK Tech ETF,CNY,SZSE,XSHE,China,Common Stock
9800,159751,Penghua CSI HK Connect Technology ETF,CNY,SZSE,XSHE,China,Common Stock
9801,159752,SWS CSI CN Mainland New Energy ETF,CNY,SZSE,XSHE,China,Common Stock
9802,159755,GF New Energy Vehicles Battery ETF,CNY,SZSE,XSHE,China,Common Stock
9803,159757,IGW New Energy Vehicles Battery ETF,CNY,SZSE,XSHE,China,Common Stock
9804,159758,ChinaAMC CSI Dividend quality ETF,CNY,SZSE,XSHE,China,Common Stock
9805,159760,Tai Kang CNI Public Health ETF,CNY,SZSE,XSHE,China,Common Stock
9806,159761,Guotai CSI New Materials ETF,CNY,SZSE,XSHE,China,Common Stock
9807,159763,CCB Principal CSI New Materials ETF,CNY,SZSE,XSHE,China,Common Stock
9808,159766,Fullgoal Fund Management - Fullgoal CSI Tourism Thematic Index ETF,CNY,SZSE,XSHE,China,Common Stock
9809,159767,XINGYIN CNI NEV Battery ETF,CNY,SZSE,XSHE,China,Common Stock
9810,159768,Yinhua CSI China Mainlnd Real Estate ETF,CNY,SZSE,XSHE,China,Common Stock
9811,159769,Yinhua CSI Cnsmer Electronics Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9812,159770,TianHong CSI Robot ETF,CNY,SZSE,XSHE,China,Common Stock
9813,159773,Huatai-PB Growth Enterprise Brd Tch ETF,CNY,SZSE,XSHE,China,Common Stock
9814,159775,CCB Principal CNI NEV Battery ETF,CNY,SZSE,XSHE,China,Common Stock
9815,159776,Yinhua CSI HK Health Care Composite ETF,CNY,SZSE,XSHE,China,Common Stock
9816,159777,GTJA Allianz Growth Entrprs Brd Tch ETF,CNY,SZSE,XSHE,China,Common Stock
9817,159778,Penghua CSI Industrial Intrnt Thmtc ETF,CNY,SZSE,XSHE,China,Common Stock
9818,159779,CMF CSI Cnsmer Electronics Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9819,159780,China Southern CSI STAR&CHINEXT 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9820,159781,E Fund CSI STAR&CHINEXT 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9821,159782,Yinhua CSI STAR&CHINEXT 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9822,159783,ChinaAMC CSI STAR&CHINEXT 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9823,159786,Yinhua CSI Virtual Reality ETF,CNY,SZSE,XSHE,China,Common Stock
9824,159787,E Fund CSI AllSh Construct Materials ETF,CNY,SZSE,XSHE,China,Common Stock
9825,159788,E Fund CSI HK Connect China 100 ETF,CNY,SZSE,XSHE,China,Common Stock
9826,159789,CCB Principal CSI Beverages Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9827,159790,ChinaAMC CSI mainland low carbon economy theme ETF,CNY,SZSE,XSHE,China,Common Stock
9828,159791,ChinaAMC CSI 300 ESG Index ETF,CNY,SZSE,XSHE,China,Common Stock
9829,159792,Fullgoal CSI-HK Connect Internet ETF,CNY,SZSE,XSHE,China,Common Stock
9830,159793,Ping An CSI SHS Online Consumption ETF,CNY,SZSE,XSHE,China,Common Stock
9831,159795,China Universal CSI Smart Car Theme ETF,CNY,SZSE,XSHE,China,Common Stock
9832,159796,China Universal CSI Power Battery ETF,CNY,SZSE,XSHE,China,Common Stock
9833,159797,China Universal Asset Management - CSI All Shares Health Care Dev Etf Cny - Fund,CNY,SZSE,XSHE,China,Common Stock
9834,159798,E Fund CSI Consumption 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9837,159801,GF CNI Semiconductor Chips ETF,CNY,SZSE,XSHE,China,Common Stock
9838,159803,"E Fund Management Co., Ltd - E Fund CSI Zhejiang New Economic Engine QDII ETF",CNY,SZSE,XSHE,China,Common Stock
9839,159804,CNI ChinextMidcap Select 88 ETF,CNY,SZSE,XSHE,China,Common Stock
9840,159805,Penghua CSI Medium ETF,CNY,SZSE,XSHE,China,Common Stock
9841,159806,Guotai CSI New Energy Vehicles Exchange Traded Fund,CNY,SZSE,XSHE,China,Common Stock
9842,159807,"E Fund Management Co., Ltd - Technology ETF",CNY,SZSE,XSHE,China,Common Stock
9843,159808,"Rongtong Fund Management Co., Ltd. - Rongtong ChiNext ETF",CNY,SZSE,XSHE,China,Common Stock
9844,159809,Bosera HS SHS Bay Area ETF,CNY,SZSE,XSHE,China,Common Stock
9845,159810,AXA SPDB Investment Managers Co. Ltd. - AXA SPDB Chinext ETF,CNY,SZSE,XSHE,China,Common Stock
9846,159811,Bosera Fund Management Co. Ltd. - Bosera CSI 5G Industry 50 ETF,CNY,SZSE,XSHE,China,Common Stock
9847,159812,First Seafront Fund - Gold Trading Open-End Securities Investment ETF,CNY,SZSE,XSHE,China,Common Stock
9848,159813,Penghua Fund Management - CNI Semi-Conductor Chips Index ETF,CNY,SZSE,XSHE,China,Common Stock
9849,159814,Western Leadbank Fund Management Company Limited - Large Cap Trading Open Etf Fund,CNY,SZSE,XSHE,China,Common Stock
9850,159815,China Merchants Fund Management Co. Ltd - CMF CSI Zhejiang 100 Index Exchange Traded Fund,CNY,SZSE,XSHE,China,Common Stock
9851,159816,Penghua Fund Management Co Ltd - Penghua CSI 0-4 Year Local Government Bond Index ETF,CNY,SZSE,XSHE,China,Common Stock
9852,159819,E Fund CSI Artificial Intelligence ETF,CNY,SZSE,XSHE,China,Common Stock
9853,159820,TianHong CSI 500 ETF,CNY,SZSE,XSHE,China,Common Stock
9854,159821,Boc International,CNY,SZSE,XSHE,China,Common Stock
9855,159822,Yinhua ICBC CSOP SP New CN Sec ETF,CNY,SZSE,XSHE,China,Common Stock
9856,159823,Harvest Hang Seng China ENT ETF,CNY,SZSE,XSHE,China,Common Stock
9857,159824,Bosera CSI New Energy Vehicles ETF,CNY,SZSE,XSHE,China,Common Stock
9858,159825,Fullgoal CSI Agriculture Thematic ETF,CNY,SZSE,XSHE,China,Common Stock
9859,159827,Yinhua Fund Management Co Ltd - Csi Agriculture Thematic Etf,CNY,SZSE,XSHE,China,Common Stock
9860,159828,Guotai Asset Management Co Ltd - Guotai CSI Medical Service Exchange Traded Fund,CNY,SZSE,XSHE,China,Common Stock
9861,159830,TianHong Shanghai Jin ETF,CNY,SZSE,XSHE,China,Common Stock
9862,159831,Harvest Shanghai Gold ETF,CNY,SZSE,XSHE,China,Common Stock
9863,159832,Ping An Shanghai Gold ETF,CNY,SZSE,XSHE,China,Common Stock
9864,159833,Dacheng SHAU Exchange Trade Fund,CNY,SZSE,XSHE,China,Common Stock
9865,159834,China Southern Shanghai Gold ETF,CNY,SZSE,XSHE,China,Common Stock
9866,159835,Ccb Principal Asset Management Co Ltd - CCB CSI Brand Name Drug Industry ETF,CNY,SZSE,XSHE,China,Common Stock
9867,159836,TianHong Chinext 300 ETF,CNY,SZSE,XSHE,China,Common Stock
9868,159837,E Fund Management Co. - Biotech Themed Trading Open Index ETF,CNY,SZSE,XSHE,China,Common Stock
9869,159838,Bosera CSI Medical 50 ETF,CNY,SZSE,XSHE,China,Common Stock
