,symbol,name,currency,exchange,mic_code,country,type
80334,NCR,NCR Corp,USD,NYSE,XNYS,United States,Common Stock
80352,NCV-A,AllianzGI Convertible & Income Fund,USD,NYSE,XNYS,United States,Preferred Stock
80366,NCZ-A,AllianzGI Convertible & Income Fund II,USD,NYSE,XNYS,United States,Preferred Stock
80448,NDMO,Nuveen Dynamic Municipal Opportunities Fund,USD,NYSE,XNYS,United States,Common Stock
80475,NE,Noble Corp plc,USD,NYSE,XNYS,United States,Common Stock
80504,NEE,NextEra Energy Inc,USD,NYSE,XNYS,United States,Common Stock
80507,NEE-N,NextEra Energy Capital Holdings Inc,USD,NYSE,XNYS,United States,Preferred Stock
80508,NEE.PR.P,"NextEra Energy, Inc. 5.279% Cor",USD,NYSE,XNYS,United States,Preferred Stock
80509,NEE.PR.Q,"NextEra Energy, Inc.",USD,NYSE,XNYS,United States,Preferred Stock
80538,NEM,Newmont Goldcorp Corp,USD,NYSE,XNYS,United States,Common Stock
80551,NEN,New England Realty Associates LP,USD,NYSE,XASE,United States,Limited Partnership
80579,NEP,NextEra Energy Partners LP,USD,NYSE,XNYS,United States,Limited Partnership
80609,NET,CloudFlare Inc,USD,NYSE,XNYS,United States,Common Stock
80618,NETC,Nabors Energy Transition Corp.,USD,NYSE,XNYS,United States,Common Stock
80620,NETC.UN,Nabors Energy Transition Corp.,USD,NYSE,XNYS,United States,Unit
80624,NETI,Eneti Inc.,USD,NYSE,XNYS,United States,Common Stock
80640,NEU,NewMarket Corp,USD,NYSE,XNYS,United States,Common Stock
80673,NEWP,New Pacific Metals Corp.,USD,NYSE,XASE,United States,Common Stock
80677,NEWR,New Relic Inc,USD,NYSE,XNYS,United States,Common Stock
80693,NEX,NexTier Oilfield Solutions Inc,USD,NYSE,XNYS,United States,Common Stock
80696,NEXA,Nexa Resources SA,USD,NYSE,XNYS,United States,Common Stock
80758,NFG,National Fuel Gas Co,USD,NYSE,XNYS,United States,Common Stock
80760,NFGC,New Found Gold Corp.,USD,NYSE,XASE,United States,Common Stock
80791,NFNT,Infinite Acquisition Corp.,USD,NYSE,XNYS,United States,Common Stock
