,symbol,name,currency,exchange,mic_code,country,type
92014,SAGL,Shalimar Agencies Limited,INR,BSE,XBOM,India,Common Stock
92019,SAH,Sah Polymers Limited,INR,NSE,XNSE,India,Common Stock
92020,SAH,Sah Polymers Limited,INR,BSE,XBOM,India,Common Stock
92021,SAHARAHOUS,Sahara Housingfina Corporation Limited,INR,BSE,XBOM,India,Common Stock
92022,SAHLIBHFI,Shalibhadra Finance Limited,INR,BSE,XBOM,India,Common Stock
92027,SAHYADRI,Sahyadri Industries Limited,INR,BSE,XBOM,India,Common Stock
92033,SAICAPI,SAI CAPITAL LTD.,INR,BSE,XBOM,India,Common Stock
92034,SAICOM,SAIANAND COMMERCIAL LIMITED,INR,BSE,XBOM,India,Common Stock
92038,SAIL,Steel Authority of India Limited,INR,BSE,XBOM,India,Common Stock
92039,SAIL,Steel Authority of India Limited,INR,NSE,XNSE,India,Common Stock
92040,SAILANI,SAILANI TOURS N TRAVELS LIMITE,INR,BSE,XBOM,India,Common Stock
92042,SAINIK,Sainik Finance & Industries Limited,INR,BSE,XBOM,India,Common Stock
92043,SAINTGOBAIN,Saint-Gobain Sekurit India Limited,INR,BSE,XBOM,India,Common Stock
92053,SAKAR,Sakar Healthcare Limited,INR,NSE,XNSE,India,Common Stock
92055,SAKHTISUG,Sakthi Sugars Limited,INR,BSE,XBOM,India,Common Stock
92056,SAKHTISUG,Sakthi Sugars Limited,INR,NSE,XNSE,India,Common Stock
92059,SAKSOFT,Saksoft Limited,INR,NSE,XNSE,India,Common Stock
92060,SAKSOFT,Saksoft Limited,INR,BSE,XBOM,India,Common Stock
92061,SAKTHIFIN,Sakthi Finance Limited,INR,BSE,XBOM,India,Common Stock
92062,SAKUMA,Sakuma Exports Limited,INR,BSE,XBOM,India,Common Stock
92063,SAKUMA,Sakuma Exports Limited,INR,NSE,XNSE,India,Common Stock
92069,SALASAR,Salasar Techno Engineering Limited,INR,NSE,XNSE,India,Common Stock
92070,SALASAR,Salasar Techno Engineering Limited,INR,BSE,XBOM,India,Common Stock
92071,SALAUTO,SAL AUTOMOTIVE LIMITED,INR,BSE,XBOM,India,Common Stock
92076,SALEM,Salem Erode Investments Limited,INR,BSE,XBOM,India,Common Stock
92081,SALGUTI,Salguti Industries Limited,INR,BSE,XBOM,India,Common Stock
92089,SALONA,Salona Cotspin Limited,INR,NSE,XNSE,India,Common Stock
92090,SALONACOT,Salona Cotspin Limited,INR,BSE,XBOM,India,Common Stock
92091,SALORAINTL,Salora International Limited,INR,BSE,XBOM,India,Common Stock
92094,SALSTEEL,S.A.L. Steel Limited,INR,NSE,XNSE,India,Common Stock
