,symbol,name,currency,exchange,mic_code,country,type
36231,ASAHIINDIA,Asahi India Glass Limited,INR,NSE,XNSE,India,Common Stock
36234,ASAHISONG,Asahi Songwon Colors Limited,INR,NSE,XNSE,India,Common Stock
36241,ASAL,Automotive Stampings and Assemblies Limited,INR,NSE,XNSE,India,Common Stock
36242,ASALCBR,Associated Alcohols & Breweries Limited,INR,NSE,XNSE,India,Common Stock
36350,ASHAPURMIN,Ashapura Minechem Limited,INR,NSE,XNSE,India,Common Stock
36354,ASHIANA,Ashiana Housing Limited,INR,NSE,XNSE,India,Common Stock
36357,ASHIMASYN,Ashima Limited,INR,NSE,XNSE,India,Common Stock
36367,ASHOKA,Ashoka Buildcon Limited,INR,NSE,XNSE,India,Common Stock
36370,ASHOKLEY,Ashok Leyland Limited,INR,NSE,XNSE,India,Common Stock
36386,ASIANENE,Asian Energy Services Limited,INR,NSE,XNSE,India,Common Stock
36388,ASIANHOTNR,Asian Hotels ,INR,NSE,XNSE,India,Common Stock
36391,ASIANPAINT,Asian Paints Limited,INR,NSE,XNSE,India,Common Stock
36394,ASIANTILES,Asian Granito India Limited,INR,NSE,XNSE,India,Common Stock
36421,ASLIND.SM,ASL INDUSTRIES LTD,INR,NSE,XNSE,India,Common Stock
36491,ASPINWALL,Aspinwall and Company Limited,INR,NSE,XNSE,India,Common Stock
36531,ASTEC,Astec LifeSciences Limited,INR,NSE,XNSE,India,Common Stock
36532,ASTERDM,Aster DM Healthcare Limited,INR,NSE,XNSE,India,Common Stock
36550,ASTRAL,Astral Poly Technik Limited,INR,NSE,XNSE,India,Common Stock
36552,ASTRAMICRO,Astra Microwave Products Limited,INR,NSE,XNSE,India,Common Stock
36553,ASTRAZEN,AstraZeneca Pharma India Limited,INR,NSE,XNSE,India,Common Stock
36557,ASTRON,Astron Paper & Board Mill Limited,INR,NSE,XNSE,India,Common Stock
41456,ATALREAL.SM,ATAL REALTECH LTD,INR,NSE,XNSE,India,Common Stock
41520,ATFL,Agro Tech Foods Limited,INR,NSE,XNSE,India,Common Stock
41527,ATGL,Adani Total Gas Limited,INR,NSE,XNSE,India,Common Stock
41576,ATLANTA,Atlanta Limited,INR,NSE,XNSE,India,Common Stock
41579,ATLASCYCLE,Atlas Cycles ,INR,NSE,XNSE,India,Common Stock
41617,ATNINTER,ATN International Limited,INR,NSE,XNSE,India,Common Stock
41716,ATUL,Atul Ltd,INR,NSE,XNSE,India,Common Stock
41719,ATULAUTO,Atul Auto Limited,INR,NSE,XNSE,India,Common Stock
41801,AUBANK,AU Small Finance Bank Limited,INR,NSE,XNSE,India,Common Stock
41802,AUBANK.BL,AU SMALL FINANCE B,INR,NSE,XNSE,India,Common Stock
41901,AURDIS.SM,AURANGABAD DISTILL,INR,NSE,XNSE,India,Common Stock
41913,AURIONPRO,Aurionpro Solutions Limited,INR,NSE,XNSE,India,Common Stock
41916,AUROPHARMA,Aurobindo Pharma Limited,INR,NSE,XNSE,India,Common Stock
41923,AURUM,Aurum PropTech Limited,INR,NSE,XNSE,India,Common Stock
41926,AURUMPP.E1,Aurum PropTech Limited,INR,NSE,XNSE,India,Common Stock
41941,AUSOMENT,Ausom Enterprise Limited,INR,NSE,XNSE,India,Common Stock
41967,AUTOAXLES,Automotive Axles Limited,INR,NSE,XNSE,India,Common Stock
41968,AUTOBEES,NIPPONAMC - NETFAUTO,INR,NSE,XNSE,India,Common Stock
41970,AUTOIND,Autoline Industries Limited,INR,NSE,XNSE,India,Common Stock
41971,AUTOLITIND,Autolite ,INR,NSE,XNSE,India,Common Stock
42019,AVADHSUGAR,Avadh Sugar & Energy Limited,INR,NSE,XNSE,India,Common Stock
42027,AVANTIFEED,Avanti Feeds Limited,INR,NSE,XNSE,India,Common Stock
42090,AVG.SM,AVG LOGISTICS LTD,INR,NSE,XNSE,India,Common Stock
42160,AVONMORE,Avonmore Capital & Management Services Limited,INR,NSE,XNSE,India,Common Stock
42171,AVROIND,Avro India Limited,INR,NSE,XNSE,India,Common Stock
42181,AVSL.SM,AVSL INDUSTRIES LT,INR,NSE,XNSE,India,Common Stock
42196,AVTNPL,AVT Natural Products Limited,INR,NSE,XNSE,India,Common Stock
42252,AWHCL,Antony Waste Handling Cell Limited,INR,NSE,XNSE,India,Common Stock
42273,AWL,Adani Wilmar Limited,INR,NSE,XNSE,India,Common Stock
42374,AXISBANK,Axis Bank Limited,INR,NSE,XNSE,India,Common Stock
42376,AXISCADES,AXISCADES Engineering Technologies Limited,INR,NSE,XNSE,India,Common Stock
42381,AXISILVER,Axis AMC Ltd. - Axis Mutual Fund - Axis Silver Etf,INR,NSE,XNSE,India,Common Stock
42382,AXITA,Axita Cotton Limited,INR,NSE,XNSE,India,Common Stock
42501,AYMSYNTEX,AYM Syntex Limited,INR,NSE,XNSE,India,Common Stock
42979,BAFNAPH,Bafna Pharmaceuticals Limited,INR,NSE,XNSE,India,Common Stock
42987,BAGFILMS,B.A.G. Films and Media Limited,INR,NSE,XNSE,India,Common Stock
42992,BAHETI.SM,BAHETI RECYCLING I,INR,NSE,XNSE,India,Common Stock
42993,BAHETI.ST,Baheti Recycling Ind Ltd,INR,NSE,XNSE,India,Common Stock
43002,BAIDFIN,Baid Finserv Limited,INR,NSE,XNSE,India,Common Stock
43038,BAJAJ.AUTO,Bajaj Auto Limited,INR,NSE,XNSE,India,Common Stock
43040,BAJAJCON,Bajaj Consumer Care Limited,INR,NSE,XNSE,India,Common Stock
43042,BAJAJELEC,Bajaj Electricals Limited,INR,NSE,XNSE,India,Common Stock
43044,BAJAJFINSV,Bajaj Finserv Limited,INR,NSE,XNSE,India,Common Stock
43045,BAJAJFINSV.BL,BAJAJ FINSERV LTD,INR,NSE,XNSE,India,Common Stock
43046,BAJAJHCARE,Bajaj HealthCare Limited,INR,NSE,XNSE,India,Common Stock
43049,BAJAJHIND,Bajaj Hindusthan Sugar Limited,INR,NSE,XNSE,India,Common Stock
43050,BAJAJHLDNG,Bajaj Holdings & Investment Limited,INR,NSE,XNSE,India,Common Stock
43054,BAJFINANCE,Bajaj Finance Limited,INR,NSE,XNSE,India,Common Stock
43068,BALAJITELE,Balaji Telefilms Limited,INR,NSE,XNSE,India,Common Stock
43069,BALAMINES,Balaji Amines Limited,INR,NSE,XNSE,India,Common Stock
43072,BALAXI,Balaxi Ventures Limited,INR,NSE,XNSE,India,Common Stock
43079,BALKRISHNA,Balkrishna Paper Mills Limited,INR,NSE,XNSE,India,Common Stock
43081,BALKRISIND,Balkrishna Industries Limited,INR,NSE,XNSE,India,Common Stock
43085,BALLARPUR,Ballarpur Industries Limited,INR,NSE,XNSE,India,Common Stock
43092,BALMLAWRIE,Balmer Lawrie & Co. Ltd.,INR,NSE,XNSE,India,Common Stock
43096,BALPHARMA,Bal Pharma Limited,INR,NSE,XNSE,India,Common Stock
43097,BALRAMCHIN,Balrampur Chini Mills Limited,INR,NSE,XNSE,India,Common Stock
43122,BANARBEADS,Banaras Beads Limited,INR,NSE,XNSE,India,Common Stock
43124,BANARISUG,Bannari Amman Sugars Limited,INR,NSE,XNSE,India,Common Stock
43131,BANCOINDIA,Banco Products ,INR,NSE,XNSE,India,Common Stock
43137,BANDHANBNK,Bandhan Bank Limited,INR,NSE,XNSE,India,Common Stock
43143,BANG,Bang Overseas Limited,INR,NSE,XNSE,India,Common Stock
43149,BANKA,Banka BioLoo Limited,INR,NSE,XNSE,India,Common Stock
43150,BANKBARODA,Bank of Baroda,INR,NSE,XNSE,India,Common Stock
43153,BANKINDIA,Bank of India Limited,INR,NSE,XNSE,India,Common Stock
43159,BANSWRAS,Banswara Syntex Limited,INR,NSE,XNSE,India,Common Stock
43183,BARBEQUE,Barbeque Nation Hospitality Ltd.,INR,NSE,XNSE,India,Common Stock
43196,BARTRONICS,Bartronics India Limited,INR,NSE,XNSE,India,Common Stock
43220,BASF,BASF India Limited,INR,NSE,XNSE,India,Common Stock
43223,BASML,Bannari Amman Spinning Mills Ltd,INR,NSE,XNSE,India,Common Stock
43233,BATAINDIA,Bata India Limited,INR,NSE,XNSE,India,Common Stock
43267,BAYERCROP,Bayer CropScience Limited,INR,NSE,XNSE,India,Common Stock
43382,BBL,Bharat Bijlee Limited,INR,NSE,XNSE,India,Common Stock
43408,BBOX,Black Box Limited,INR,NSE,XNSE,India,Common Stock
43438,BBTC,"The Bombay Burmah Trading Corporation, Limited",INR,NSE,XNSE,India,Common Stock
43439,BBTCL,B&B Triplewall Containers Limited,INR,NSE,XNSE,India,Common Stock
43585,BCG,Brightcom Group Limited,INR,NSE,XNSE,India,Common Stock
43615,BCLIND,BCL Industries Limited,INR,NSE,XNSE,India,Common Stock
43642,BCONCEPTS,Brand Concepts Limited,INR,NSE,XNSE,India,Common Stock
43649,BCP,B.C. Power Controls Limited,INR,NSE,XNSE,India,Common Stock
