,symbol,name,currency,exchange,mic_code,country,type
34312,ALLSEC,Allsec Technologies Limited,INR,BSE,XBOM,India,Common Stock
34402,ALOKTEXT,Alok Industries Limited,INR,BSE,XBOM,India,Common Stock
34415,ALPA,Alpa Laboratories Limited,INR,BSE,XBOM,India,Common Stock
34437,ALPHAGEO,Alphageo ,INR,BSE,XBOM,India,Common Stock
34439,ALPHALOGIC,Alphalogic Techsys Limited,INR,BSE,XBOM,India,Common Stock
34446,ALPINEHOU,Alpine Housing Development Corporation Limited,INR,BSE,XBOM,India,Common Stock
34465,ALPSINDUS,Alps Industries Limited,INR,BSE,XBOM,India,Common Stock
34466,ALPSMOTOR,ALPS MOTOR FINANCE LTD,INR,BSE,XBOM,India,Common Stock
34515,ALSL,ALACRITY SECURITIES LTD,INR,BSE,XBOM,India,Common Stock
34528,ALSTONE,Alstone Textiles ,INR,BSE,XBOM,India,Common Stock
34594,ALUFLUOR,Alufluoride Limited,INR,BSE,XBOM,India,Common Stock
34702,AMAL,Amal Ltd,INR,BSE,XBOM,India,Common Stock
34703,AMALGAM,The Amalgamated Electricity Company Limited,INR,BSE,XBOM,India,Common Stock
34722,AMARAJABAT,Amara Raja Batteries Limited,INR,BSE,XBOM,India,Common Stock
34728,AMARJOTHI,Amarjothi Spinning Mills Limited,INR,BSE,XBOM,India,Common Stock
34729,AMARSEC,AMARNATH SECURITIES LTD,INR,BSE,XBOM,India,Common Stock
34744,AMBALALSA,Ambalal Sarabhai Enterprises Limited,INR,BSE,XBOM,India,Common Stock
34746,AMBARPIL,Ambar Protein Industries Limit,INR,BSE,XBOM,India,Common Stock
34753,AMBER,Amber Enterprises India Limited,INR,BSE,XBOM,India,Common Stock
34757,AMBICAAGAR,AMBICA AGARBATHIES & AROMA IND,INR,BSE,XBOM,India,Common Stock
34759,AMBIKCO,Ambika Cotton Mills Limited,INR,BSE,XBOM,India,Common Stock
34760,AMBIT,AMBITIOUS PLASTOMAC COMPANY LT,INR,BSE,XBOM,India,Common Stock
34761,AMBITION,Ambition Mica Limited,INR,BSE,XBOM,India,Common Stock
34765,AMBOAGRI,AMBO AGRITEC LIMITED,INR,BSE,XBOM,India,Common Stock
34772,AMBUJACEM,Ambuja Cements Limited,INR,BSE,XBOM,India,Common Stock
34791,AMCOIND,Amco India Limited,INR,BSE,XBOM,India,Common Stock
34819,AMDIND,AMD Industries Limited,INR,BSE,XBOM,India,Common Stock
34842,AMERISE,AMERISE BIOSCIENCES LIMITED,INR,BSE,XBOM,India,Common Stock
34851,AMFORG,Amforge Industries Limited,INR,BSE,XBOM,India,Common Stock
34895,AMINTAN,AMIN TANNERY LIMITED,INR,BSE,XBOM,India,Common Stock
34896,AMIORG,Ami Organics Limited,INR,BSE,XBOM,India,Common Stock
34899,AMITINT,Amit International Limited,INR,BSE,XBOM,India,Common Stock
34903,AMJLAND,AMJ Land Holdings Limited,INR,BSE,XBOM,India,Common Stock
34916,AML,Ashoka Metcast Limited,INR,BSE,XBOM,India,Common Stock
34959,AMNPLST,Amines & Plasticizers Limited,INR,BSE,XBOM,India,Common Stock
35007,AMRAAGRI,Amraworld Agrico Limited,INR,BSE,XBOM,India,Common Stock
35008,AMRAPLIN,Amrapali Industries Limited,INR,BSE,XBOM,India,Common Stock
35022,AMRUTANJAN,Amrutanjan Health Care Limited,INR,BSE,XBOM,India,Common Stock
35059,AMTL,Advance Metering Technology Limited,INR,BSE,XBOM,India,Common Stock
35137,ANANDRATHI,Anand Rathi Wealth Limited,INR,BSE,XBOM,India,Common Stock
35139,ANANTRAJ,Anant Raj Limited,INR,BSE,XBOM,India,Common Stock
35171,ANDHRACEMT,Andhra Cements Limited,INR,BSE,XBOM,India,Common Stock
35173,ANDHRAPAP,Andhra Paper Ltd,INR,BSE,XBOM,India,Common Stock
35174,ANDHRAPET,The Andhra Petrochemicals Limited,INR,BSE,XBOM,India,Common Stock
35175,ANDHRSUGAR,The Andhra Sugars Limited,INR,BSE,XBOM,India,Common Stock
35184,ANDREWYU,Andrew Yule & Company Limited,INR,BSE,XBOM,India,Common Stock
35194,ANERI,Aneri Fincap Limited,INR,BSE,XBOM,India,Common Stock
35207,ANG,ANG Lifesciences India Limited,INR,BSE,XBOM,India,Common Stock
35210,ANGEL,Angel Fibers Limited,INR,BSE,XBOM,India,Common Stock
35213,ANGELONE,ANGEL ONE LIMITED,INR,BSE,XBOM,India,Common Stock
35237,ANIKINDS,Anik Industries Limited,INR,BSE,XBOM,India,Common Stock
35245,ANJANI,Anjani Synthetics Limited,INR,BSE,XBOM,India,Common Stock
35246,ANJANIFIN,Anjani Finance Limited,INR,BSE,XBOM,India,Common Stock
35247,ANJANIFOODS,Anjani Foods Limited,INR,BSE,XBOM,India,Common Stock
35255,ANKIN,Anka India Limited,INR,BSE,XBOM,India,Common Stock
35256,ANKITMETAL,Ankit Metal & Power Limited,INR,BSE,XBOM,India,Common Stock
35271,ANMOL,Anmol India Limited,INR,BSE,XBOM,India,Common Stock
35276,ANNAINFRA,Anna Infrastructures Limited,INR,BSE,XBOM,India,Common Stock
35302,ANSALAPI,Ansal Properties & Infrastructure Limited,INR,BSE,XBOM,India,Common Stock
35303,ANSALBU,Ansal Buildwell Limited,INR,BSE,XBOM,India,Common Stock
35305,ANSALHSG,Ansal Housing Limited,INR,BSE,XBOM,India,Common Stock
35309,ANSINDUS,ANS Industries Limited,INR,BSE,XBOM,India,Common Stock
35333,ANUBHAV,Anubhav Infrastructure Limited,INR,BSE,XBOM,India,Common Stock
35334,ANUHPHR,Anuh Pharma Limited,INR,BSE,XBOM,India,Common Stock
35336,ANUP,The Anup Engineering Ltd,INR,BSE,XBOM,India,Common Stock
35337,ANUPAM,ANUPAM FINSERV LIMITED,INR,BSE,XBOM,India,Common Stock
35339,ANURAS,Anupam Rasayan India Limited,INR,BSE,XBOM,India,Common Stock
35340,ANUROOP,Anuroop Packaging Limited,INR,BSE,XBOM,India,Common Stock
35515,APARINDS,Apar Industries Limited,INR,BSE,XBOM,India,Common Stock
35528,APCL,Anjani Portland Cement Limited,INR,BSE,XBOM,India,Common Stock
35530,APCL.RE,Anjani Portland Cement Ltd.,INR,BSE,XBOM,India,Common Stock
35536,APCOTEXIND,Apcotex Industries Limited,INR,BSE,XBOM,India,Common Stock
35564,APEX,Apex Frozen Foods Limited,INR,BSE,XBOM,India,Common Stock
35598,APIL,AVI Products India Limited,INR,BSE,XBOM,India,Common Stock
35599,APIS,Apis India Limited,INR,BSE,XBOM,India,Common Stock
35605,APLAB,Aplab Limited,INR,BSE,XBOM,India,Common Stock
35606,APLAPOLLO,APL Apollo Tubes Limited,INR,BSE,XBOM,India,Common Stock
35614,APLLTD,Alembic Pharmaceuticals Limited,INR,BSE,XBOM,India,Common Stock
35636,APMFINVEST,APM Finvest Limited,INR,BSE,XBOM,India,Common Stock
35639,APMIN,APM Industries Limited,INR,BSE,XBOM,India,Common Stock
35652,APOLLO,Apollo Micro Systems Limited,INR,BSE,XBOM,India,Common Stock
35653,APOLLOFI,Apollo Finvest ,INR,BSE,XBOM,India,Common Stock
35654,APOLLOHOSP,Apollo Hospitals Enterprise Limited,INR,BSE,XBOM,India,Common Stock
35657,APOLLOPIPES,Apollo Pipes Limited,INR,BSE,XBOM,India,Common Stock
35658,APOLLOTYRE,Apollo Tyres Limited,INR,BSE,XBOM,India,Common Stock
35661,APOORVA,Apoorva Leasing Finance and Investment Company Limited,INR,BSE,XBOM,India,Common Stock
35705,APTECHT,Aptech Limited,INR,BSE,XBOM,India,Common Stock
35713,APTPACK,APT PACKAGING LTD.,INR,BSE,XBOM,India,Common Stock
35718,APTUS,Aptus Value Housing Finance India Limited,INR,BSE,XBOM,India,Common Stock
35766,AQFINTECH,ALGOQUANT FINTECH LIMITED,INR,BSE,XBOM,India,Common Stock
35850,ARAVALIS,Aravali Securities & Finance Limited,INR,BSE,XBOM,India,Common Stock
35881,ARCEEIN,Arcee Industries Limited,INR,BSE,XBOM,India,Common Stock
35882,ARCFIN,ARC Finance Limited,INR,BSE,XBOM,India,Common Stock
35886,ARCHIDPLY,Archidply Industries Limited,INR,BSE,XBOM,India,Common Stock
35889,ARCHIES,Archies Limited,INR,BSE,XBOM,India,Common Stock
